chromosome,start,end,count,gene
chr2,97222458,97223029,1,DUSP2
chr2,97222458,97223029,1,KIAA1310
chr2,97222458,97223029,1,TMEM127
chr2,98628885,98629540,1,TMEM131
chr2,98750707,98751016,1,TMEM131
chr2,99064911,99065194,1,INPP4A
chr2,99064911,99065194,1,MGAT4A
chr2,99173119,99173416,1,INPP4A
chr2,99344413,99344676,1,INPP4A
chr2,99344413,99344676,1,MGAT4A
chr2,99525863,99526206,1,C2orf55
chr2,99723014,99723348,2,TSGA10
chr2,100355592,100355970,1,AFF3
chr2,100355592,100355970,1,LYG2
chr2,101270237,101270473,1,RPL31
chr2,101397207,101397582,1,C2orf29
chr2,101872333,101872649,1,RNF149
chr2,101884483,101884674,1,MAP4K4
chr2,101884483,101884674,1,RNF149
chr2,101923239,101923757,2,MAP4K4
chr2,101923239,101923757,2,RNF149
chr2,101923239,101923757,2,RPL31
chr2,101946998,101947171,1,MAP4K4
chr2,101946998,101947171,1,RNF149
chr2,102058393,102058806,1,MAP4K4
chr2,102058393,102058806,1,RNF149
chr2,102246727,102247245,1,MAP4K4
chr2,102246727,102247245,1,RNF149
chr2,102333492,102333834,1,IL1R1
chr2,102333492,102333834,1,IL1R2
chr2,102333492,102333834,1,MAP4K4
chr2,102333492,102333834,1,RNF149
chr2,102699368,102699976,1,IL1R1
chr2,102699368,102699976,1,MAP4K4
chr2,102844003,102844653,1,IL18RAP
chr2,102844003,102844653,1,IL1R1
chr2,102844003,102844653,1,IL1R2
chr2,102845744,102846324,2,IL1R1
chr2,102854655,102855173,1,IL1R1
chr2,102921746,102922603,2,IL18R1
chr2,102921746,102922603,2,IL1RL1
chr2,103096908,103097280,1,IL18R1
chr2,103096908,103097280,1,IL18RAP
chr2,103096908,103097280,1,IL1R1
chr2,103096908,103097280,1,IL1R2
chr2,105119494,105119751,1,POU3F3
chr2,105405664,105405834,1,POU3F3
chr2,105459435,105459826,1,GPR45
chr2,105459435,105459826,1,POU3F3
chr2,105463453,105463711,1,GPR45
chr2,105463453,105463711,1,POU3F3
chr2,106009982,106010344,1,FHL2
chr2,106026144,106026496,1,FHL2
chr2,106026144,106026496,1,GPR45
chr2,106202286,106202618,1,GPR45
chr2,106415106,106415442,1,NCK2
chr2,106416912,106417146,1,C2orf49
chr2,106416912,106417146,1,NCK2
chr2,106419845,106420094,1,NCK2
chr2,106419845,106420094,1,TGFBRAP1
chr2,106484597,106484940,2,UXS1
chr2,107891171,107891467,1,ST6GAL2
chr2,109206329,109206788,1,LIMS1
chr2,109206329,109206788,1,RANBP2
chr2,109211421,109211903,1,LIMS1
chr2,109211421,109211903,1,RANBP2
chr2,109648298,109648660,1,LIMS1
chr2,109648298,109648660,1,RANBP2
chr2,109790230,109790424,1,SH3RF3
chr2,110863536,110863928,1,MALL
chr2,110871797,110872011,1,MALL
chr2,111609988,111610589,1,BCL2L11
chr2,112292558,112292777,1,BCL2L11
chr2,112376562,112376898,1,BCL2L11
chr2,113008998,113009283,1,ZC3H6
chr2,113448603,113448987,1,IL1A
chr2,113448603,113448987,1,IL1B
chr2,113448603,113448987,1,IL1RN
chr2,113448603,113448987,1,IL36B
chr2,113448603,113448987,1,IL36G
chr2,113550957,113551489,1,IL1A
chr2,113550957,113551489,1,IL1B
chr2,113550957,113551489,1,IL1RN
chr2,113550957,113551489,1,IL36B
chr2,113550957,113551489,1,IL36G
chr2,113569466,113569945,1,IL1A
chr2,113569466,113569945,1,IL1B
chr2,113569466,113569945,1,IL1RN
chr2,113569466,113569945,1,IL36B
chr2,113569466,113569945,1,IL36G
chr2,113569466,113569945,1,IL36RN
chr2,113637417,113638142,1,IL1A
chr2,113637417,113638142,1,IL1B
chr2,113637417,113638142,1,IL1RN
chr2,113637417,113638142,1,IL36B
chr2,113637417,113638142,1,IL36G
chr2,113637417,113638142,1,IL36RN
chr2,113797483,113797683,1,CBWD2
chr2,113797483,113797683,1,IL1A
chr2,113797483,113797683,1,IL1B
chr2,113797483,113797683,1,IL1RN
chr2,113797483,113797683,1,IL36B
chr2,113797483,113797683,1,IL36G
chr2,113839029,113839680,3,CBWD2
chr2,113839029,113839680,3,IL1A
chr2,113839029,113839680,3,IL1B
chr2,113839029,113839680,3,IL1RN
chr2,113839029,113839680,3,IL36B
chr2,113839029,113839680,3,IL36G
chr2,113839029,113839680,3,IL36RN
chr2,113845910,113846038,1,CBWD2
chr2,113845910,113846038,1,IL1A
chr2,113845910,113846038,1,IL1B
chr2,113845910,113846038,1,IL1RN
chr2,113845910,113846038,1,IL36B
chr2,113845910,113846038,1,IL36G
chr2,113845910,113846038,1,IL36RN
chr2,113876771,113876990,1,CBWD2
chr2,113876771,113876990,1,IL1A
chr2,113876771,113876990,1,IL1B
chr2,113876771,113876990,1,IL1RN
chr2,113876771,113876990,1,IL36B
chr2,113876771,113876990,1,IL36G
chr2,115201274,115201661,2,DPP10
chr2,115355996,115356162,1,DPP10
chr2,115897297,115897567,1,DPP10
chr2,115945684,115945957,1,DPP10
chr2,118578074,118578451,1,CCDC93
chr2,118578074,118578451,1,DDX18
chr2,118737562,118738119,4,CCDC93
chr2,118737562,118738119,4,DDX18
chr2,118739522,118739775,2,CCDC93
chr2,118739522,118739775,2,DDX18
chr2,118741787,118742055,1,CCDC93
chr2,119660312,119660603,1,DBI
chr2,119693880,119694239,1,DBI
chr2,121155649,121155973,2,INHBB
chr2,122456992,122457582,2,CLASP1
chr2,127772292,127772580,1,MAP3K2
chr2,128173465,128174362,1,AMMECR1L
chr2,128173465,128174362,1,MAP3K2
chr2,128173465,128174362,1,PROC
chr2,128173465,128174362,1,SFT2D3
chr2,128266210,128266439,2,AMMECR1L
chr2,128266210,128266439,2,IWS1
chr2,128266210,128266439,2,MAP3K2
chr2,128266210,128266439,2,SFT2D3
chr2,128453755,128454028,1,AMMECR1L
chr2,128453755,128454028,1,IWS1
chr2,128453755,128454028,1,MAP3K2
chr2,128453755,128454028,1,SFT2D3
chr2,131149333,131149678,1,FAM123C
chr2,131863489,131864378,1,PLEKHB2
chr2,132511121,132511398,2,TUBA3D
chr2,135427946,135428165,1,CCNT2
chr2,135437323,135437554,1,TMEM163
chr2,135494195,135494320,1,CCNT2
chr2,135495364,135495623,3,CCNT2
chr2,135495364,135495623,3,MGAT5
chr2,135495364,135495623,3,RAB3GAP1
chr2,136765824,136766130,1,CXCR4
chr2,136765824,136766130,1,UBXN4
chr2,136780386,136780683,2,CXCR4
chr2,136780386,136780683,2,UBXN4
chr2,136810072,136810283,1,DARS
chr2,136810072,136810283,1,MCM6
chr2,136810072,136810283,1,UBXN4
chr2,136878910,136879068,1,CXCR4
chr2,136878910,136879068,1,UBXN4
chr2,136880226,136880532,1,CXCR4
chr2,136880226,136880532,1,UBXN4
chr2,136887149,136887816,3,CXCR4
chr2,136887149,136887816,3,UBXN4
chr2,136889520,136890641,2,CXCR4
chr2,136889520,136890641,2,UBXN4
chr2,136891695,136892258,2,CXCR4
chr2,136891695,136892258,2,UBXN4
chr2,136893434,136894485,4,CXCR4
chr2,136893434,136894485,4,UBXN4
chr2,136963288,136963406,1,CXCR4
chr2,136963288,136963406,1,UBXN4
chr2,136970388,136970710,1,CXCR4
chr2,136970388,136970710,1,UBXN4
chr2,136971782,136972392,1,CXCR4
chr2,136971782,136972392,1,UBXN4
chr2,136973752,136974110,1,CXCR4
chr2,136973752,136974110,1,UBXN4
chr2,136983439,136984097,1,CXCR4
chr2,136983439,136984097,1,UBXN4
chr2,136995840,136996132,1,CXCR4
chr2,136995840,136996132,1,UBXN4
chr2,137003597,137004126,1,CXCR4
chr2,137005125,137005426,1,CXCR4
chr2,137013125,137013856,6,CXCR4
chr2,137083684,137083912,1,CXCR4
chr2,137084668,137085432,3,CXCR4
chr2,137139482,137140258,1,CXCR4
chr2,142886868,142887183,1,LRP1B
chr2,143615896,143616223,2,KYNU
chr2,143621913,143622291,1,KYNU
chr2,143624367,143624985,1,KYNU
chr2,143625721,143626570,1,KYNU
chr2,143630131,143630342,1,KYNU
chr2,143697269,143697638,1,KYNU
chr2,143841282,143841488,1,ARHGAP15
chr2,143841282,143841488,1,KYNU
chr2,144141667,144141860,2,ARHGAP15
chr2,145078226,145078371,1,GTDC1
chr2,145078226,145078371,1,ZEB2
chr2,145115622,145115908,1,ZEB2
chr2,145122623,145122802,1,GTDC1
chr2,145122623,145122802,1,ZEB2
chr2,145136238,145136489,1,ZEB2
chr2,145171988,145172585,1,GTDC1
chr2,145171988,145172585,1,ZEB2
chr2,145212298,145212826,1,GTDC1
chr2,145212298,145212826,1,ZEB2
chr2,145214152,145214623,1,GTDC1
chr2,145214152,145214623,1,ZEB2
chr2,145355629,145355993,3,GTDC1
chr2,145364166,145364552,1,ZEB2
chr2,145365336,145365835,3,GTDC1
chr2,145365336,145365835,3,ZEB2
chr2,145378950,145379319,1,ZEB2
chr2,145416857,145417708,4,ZEB2
chr2,145418039,145419056,2,GTDC1
chr2,145418039,145419056,2,ZEB2
chr2,145420866,145421073,1,ZEB2
chr2,145426968,145427334,1,GTDC1
chr2,145426968,145427334,1,ZEB2
chr2,145431100,145431323,1,ZEB2
chr2,145440674,145441287,3,ZEB2
chr2,145441567,145441860,1,ZEB2
chr2,145444229,145444926,1,ZEB2
chr2,145458776,145459218,1,ZEB2
chr2,145583333,145583749,2,ZEB2
chr2,148381006,148381741,1,ACVR2A
chr2,148389005,148389228,2,ACVR2A
chr2,148397071,148397198,1,ACVR2A
chr2,148446935,148447551,1,ACVR2A
chr2,149303166,149303408,1,EPC2
chr2,149634441,149634782,1,KIF5C
chr2,151385999,151386295,1,RND3
chr2,152735616,152735825,1,FMNL2
chr2,153429708,153430091,2,PRPF40A
chr2,153450651,153451105,1,PRPF40A
chr2,157262022,157262267,1,GPD2
chr2,157262022,157262267,1,NR4A2
chr2,158273487,158273978,1,CYTIP
chr2,158297125,158298434,1,CYTIP
chr2,158320847,158320989,1,ACVR1
chr2,158320847,158320989,1,CYTIP
chr2,158325907,158326296,1,CYTIP
chr2,161065805,161066369,2,CD302
chr2,161079390,161079792,1,ITGB6
chr2,161348201,161348679,1,RBMS1
chr2,161522878,161523352,1,TANK
chr2,161609287,161609535,1,TANK
chr2,161924330,161924566,1,TANK
chr2,161933813,161934808,3,TANK
chr2,163477809,163478160,1,KCNH7
chr2,163578974,163579343,1,KCNH7
chr2,166982475,166982914,2,SCN1A
chr2,168291941,168292335,2,B3GALT1
chr2,169893346,169893881,1,DHRS9
chr2,171865748,171866100,1,TLK1
chr2,172958586,172958929,1,DLX1
chr2,172958586,172958929,1,DLX2
chr2,172958586,172958929,1,DYNC1I2
chr2,173113663,173113922,1,ITGA6
chr2,173557830,173558066,1,ZAK
chr2,173827595,173827793,1,ZAK
chr2,174018058,174018645,1,ZAK
chr2,174129335,174129853,1,ZAK
chr2,174885561,174886314,1,SP3
chr2,175458304,175458790,1,CIR1
chr2,175458304,175458790,1,GPR155
chr2,175458304,175458790,1,WIPF1
chr2,177344827,177345046,1,HOXD4
chr2,177486085,177486490,1,HOXD3
chr2,178030162,178030520,1,NFE2L2
chr2,178104644,178105169,1,HNRNPA3
chr2,178104644,178105169,1,NFE2L2
chr2,180116495,180116858,1,SESTD1
chr2,180625658,180625928,1,ZNF385B
chr2,182007427,182007580,1,ITGA4
chr2,182089643,182089935,1,ITGA4
chr2,182171392,182171973,2,ITGA4
chr2,182177260,182177572,1,ITGA4
chr2,182331950,182332387,1,ITGA4
chr2,182335506,182336039,1,ITGA4
chr2,182418889,182419281,1,CERKL
chr2,182418889,182419281,1,NEUROD1
chr2,182494357,182494701,1,NEUROD1
chr2,187419172,187419512,1,ITGAV
chr2,188404228,188404596,3,TFPI
chr2,190075572,190075716,1,DIRC1
chr2,190954965,190955117,1,C2orf88
chr2,191281859,191282262,1,MFSD6
chr2,191512036,191512188,1,GLS
chr2,191512036,191512188,1,INPP1
chr2,191512036,191512188,1,NAB1
chr2,191512036,191512188,1,STAT1
chr2,191814146,191814507,1,STAT1
chr2,191991210,191991392,1,STAT4
chr2,192487445,192487642,1,OBFC2A
chr2,192489815,192490209,1,OBFC2A
chr2,192489815,192490209,1,STAT4
chr2,192518593,192518806,1,OBFC2A
chr2,192709927,192710444,1,SDPR
chr2,192839658,192840009,1,TMEFF2
chr2,192893540,192893930,2,TMEFF2
chr2,196424286,196424738,1,SLC39A10
chr2,197047464,197047675,1,STK17B
chr2,197069769,197070011,2,STK17B
chr2,197103848,197104098,1,STK17B
chr2,197104380,197104716,2,STK17B
chr2,197132823,197132968,1,STK17B
chr2,197264939,197265165,1,STK17B
chr2,198070396,198070947,1,ANKRD44
chr2,198070396,198070947,1,COQ10B
chr2,198070396,198070947,1,MOBKL3
chr2,198070396,198070947,1,SF3B1
chr2,198328385,198328433,1,PLCL1
chr2,198986639,198986799,1,PLCL1
chr2,200328214,200328741,1,SATB2
chr2,201794314,201794594,1,BZW1
chr2,201794314,201794594,1,CASP10
chr2,201794314,201794594,1,CLK1
chr2,201991403,201992374,2,BZW1
chr2,201991403,201992374,2,CASP10
chr2,201991403,201992374,2,CASP8
chr2,201991403,201992374,2,CFLAR
chr2,201991403,201992374,2,CLK1
chr2,201991403,201992374,2,FAM126B
chr2,202079360,202079680,1,CASP10
chr2,202079360,202079680,1,CFLAR
chr2,202079360,202079680,1,CLK1
chr2,202437637,202437975,1,CFLAR
chr2,202831820,202832017,2,ALS2
chr2,203503987,203504299,2,ALS2CR8
chr2,203503987,203504299,2,FAM117B
chr2,203503987,203504299,2,NOP58
chr2,203652717,203652999,1,CYP20A1
chr2,203652717,203652999,1,ICA1L
chr2,204813975,204814305,1,CD28
chr2,204813975,204814305,1,CTLA4
chr2,204813975,204814305,1,ICOS
chr2,204816181,204816619,1,CD28
chr2,204816181,204816619,1,ICOS
chr2,204858118,204858490,1,CD28
chr2,204858118,204858490,1,CTLA4
chr2,204858118,204858490,1,ICOS
chr2,204861490,204861668,1,CD28
chr2,204861490,204861668,1,CTLA4
chr2,204861490,204861668,1,ICOS
chr2,204865221,204865530,1,CD28
chr2,204865221,204865530,1,CTLA4
chr2,204865221,204865530,1,ICOS
chr2,206564438,206564682,1,INO80D
chr2,206564438,206564682,1,NRP2
chr2,206571507,206572136,2,INO80D
chr2,206571507,206572136,2,NRP2
chr2,206577207,206577609,1,INO80D
chr2,208007936,208008436,1,CREB1
chr2,208007936,208008436,1,KLF7
chr2,208007936,208008436,1,METTL21A
chr2,208016492,208017045,1,CREB1
chr2,208027980,208028625,1,CREB1
chr2,208027980,208028625,1,KLF7
chr2,208198821,208199856,1,KLF7
chr2,208366657,208366920,1,CREB1
chr2,208366657,208366920,1,METTL21A
chr2,208368128,208368502,2,CREB1
chr2,208380269,208380775,1,CREB1
chr2,208380269,208380775,1,METTL21A
chr2,208840696,208840903,1,CREB1
chr2,208840696,208840903,1,PIKFYVE
chr2,208840696,208840903,1,PLEKHM3
chr2,208883092,208883191,1,C2orf80
chr2,208883092,208883191,1,PTH2R
chr2,210046809,210047163,2,MAP2
chr2,210429278,210429418,1,MAP2
chr2,210872654,210873081,1,C2orf67
chr2,211423993,211424366,2,CPS1
chr2,213400949,213401339,2,ERBB4
chr2,213546106,213546425,1,IKZF2
chr2,214097754,214098237,1,IKZF2
chr2,214108207,214108648,1,IKZF2
chr2,216005120,216005365,1,ABCA12
chr2,216005120,216005365,1,BARD1
chr2,216402536,216402702,1,FN1
chr2,216638374,216638853,1,FN1
chr2,216867934,216868318,1,TMEM169
chr2,218711012,218711358,1,PNKD
chr2,218711012,218711358,1,TNS1
chr2,218767248,218767888,1,ARPC2
chr2,218767248,218767888,1,PNKD
chr2,218767248,218767888,1,SLC11A1
chr2,218767248,218767888,1,TMBIM1
chr2,218798822,218799459,1,ARPC2
chr2,218798822,218799459,1,PNKD
chr2,218798822,218799459,1,SLC11A1
chr2,218798822,218799459,1,TMBIM1
chr2,218911114,218911352,1,ARPC2
chr2,218911114,218911352,1,PNKD
chr2,218911114,218911352,1,SLC11A1
chr2,218911114,218911352,1,TMBIM1
chr2,219009888,219010209,1,ARPC2
chr2,219009888,219010209,1,CTDSP1
chr2,219009888,219010209,1,CXCR1
chr2,219009888,219010209,1,CXCR2
chr2,219009888,219010209,1,SLC11A1
chr2,219750853,219751263,1,RQCD1
chr2,219750853,219751263,1,WNT10A
chr2,222383007,222383509,2,EPHA4
chr2,222841384,222841657,1,EPHA4
chr2,223223587,223224035,3,SGPP2
chr2,223225001,223225209,1,SGPP2
chr2,223229015,223229587,1,SGPP2
chr2,223267681,223267997,1,SGPP2
chr2,223269091,223269591,1,SGPP2
chr2,224325508,224325708,1,WDFY1
chr2,224332054,224332327,1,WDFY1
chr2,224452508,224452858,1,SCG2
chr2,224665714,224665826,1,AP1S3
chr2,224773224,224773437,1,WDFY1
chr2,225782519,225782936,1,DOCK10
chr2,225813471,225813927,1,CUL3
chr2,225880660,225880871,1,DOCK10
chr2,228670402,228670815,1,AGFG1
chr2,228670402,228670815,1,CCL20
chr2,228704477,228704828,1,AGFG1
chr2,228873880,228874070,1,C2orf83
chr2,228873880,228874070,1,SPHKAP
chr2,229044915,229045145,1,SPHKAP
chr2,230159781,230159983,2,PID1
chr2,230161992,230162300,2,PID1
chr2,230165553,230165942,2,PID1
chr2,230166079,230166484,2,PID1
chr2,230177949,230179205,3,PID1
chr2,230200066,230200350,1,PID1
chr2,230214973,230215418,1,PID1
chr2,230266271,230266485,1,PID1
chr2,230274489,230274615,1,PID1
chr2,230280795,230281434,1,PID1
chr2,231515343,231515572,1,GPR55
chr2,231515343,231515572,1,SP110
chr2,231515343,231515572,1,SP140
chr2,231523854,231524330,1,CAB39
chr2,231523854,231524330,1,GPR55
chr2,231523854,231524330,1,SP110
chr2,231523854,231524330,1,SP140
chr2,231523854,231524330,1,SP140L
chr2,231915077,231915290,1,C2orf72
chr2,232256793,232257091,1,B3GNT7
chr2,232256793,232257091,1,NMUR1
chr2,232256793,232257091,1,PTMA
chr2,233703407,233703613,1,NEU2
chr2,234139282,234139520,1,INPP5D
chr2,234139282,234139520,1,NEU2
chr2,234139282,234139520,1,USP40
chr2,235194826,235195253,1,ARL4C
chr2,235216457,235217017,1,ARL4C
chr2,235238832,235239060,1,ARL4C
chr2,235334459,235335139,2,ARL4C
chr2,235392262,235392984,1,ARL4C
chr2,235397514,235398106,1,ARL4C
chr2,235905010,235905389,1,SH3BP4
chr2,237449658,237450238,1,CXCR7
chr2,238052381,238052681,1,COL6A3
chr2,238065108,238065400,1,COL6A3
chr2,238066036,238066584,1,COL6A3
chr2,238066036,238066584,1,MLPH
chr2,238116338,238116655,1,COL6A3
chr2,238163095,238163472,1,COL6A3
chr2,238173251,238173336,1,COL6A3
chr2,238299841,238300132,1,COL6A3
chr2,238299841,238300132,1,COPS8
chr2,238299841,238300132,1,LRRFIP1
chr2,238320410,238321055,3,COL6A3
chr2,238321382,238321708,1,COL6A3
chr2,238384383,238384688,1,LRRFIP1
chr2,238508822,238509122,1,LRRFIP1
chr2,238508822,238509122,1,RAB17
chr2,238578306,238578453,1,COL6A3
chr2,238583352,238583931,1,LRRFIP1
chr2,238583352,238583931,1,UBE2F
chr2,238596328,238596696,2,LRRFIP1
chr2,239347857,239348510,1,ASB1
chr2,239636221,239636523,1,TWIST2
chr2,239636771,239636988,1,TWIST2
chr2,239754500,239754642,1,TWIST2
chr2,240207243,240207370,1,HDAC4
chr2,240678666,240678900,2,HDAC4
chr2,241366341,241366661,1,GPC1
chr2,241366341,241366661,1,GPR35
chr2,241796889,241797214,1,AGXT
chr2,241796889,241797214,1,GPR35
chr2,241995888,241996280,1,AQP12A
chr2,241995888,241996280,1,SNED1
chr2,242455386,242455795,1,C2orf85
chr2,242455386,242455795,1,NEU4
chr2,242549642,242550327,1,ATG4B
chr2,242711564,242711834,1,GAL3ST2
chr2,242711564,242711834,1,NEU4
chr2,243028160,243028467,1,ATG4B
chr20,809719,809897,1,FAM110A
chr20,827495,827849,1,FAM110A
chr20,1154843,1155127,1,FAM110A
chr20,1154843,1155127,1,SIRPB1
chr20,1154843,1155127,1,SIRPB2
chr20,1809297,1809437,1,SDCBP2
chr20,1809297,1809437,1,SIRPA
chr20,1925678,1926256,2,SIRPA
chr20,1925678,1926256,2,SIRPB1
chr20,1925678,1926256,2,SIRPB2
chr20,1944775,1945134,1,SIRPA
chr20,1944775,1945134,1,SIRPB2
chr20,2191833,2192468,1,SIRPA
chr20,2198608,2199283,1,SIRPA
chr20,2235154,2235264,1,SIRPA
chr20,2236537,2236677,1,SIRPA
chr20,2295693,2295966,1,SIRPA
chr20,3155446,3155862,1,C20orf194
chr20,3155446,3155862,1,EBF4
chr20,3155446,3155862,1,PTPRA
chr20,3692087,3692444,1,PANK2
chr20,3692087,3692444,1,RNF24
chr20,3960925,3961306,2,PANK2
chr20,3960925,3961306,2,RNF24
chr20,4045309,4045541,2,C20orf27
chr20,4045309,4045541,2,C20orf29
chr20,4045309,4045541,2,CENPB
chr20,4090299,4090467,1,SMOX
chr20,4198420,4198722,1,ADRA1D
chr20,4198420,4198722,1,SMOX
chr20,4210249,4210540,1,ADRA1D
chr20,4742297,4742542,1,PRNP
chr20,4742297,4742542,1,RASSF2
chr20,4742297,4742542,1,SLC23A2
chr20,4792276,4792776,1,CDS2
chr20,4792276,4792776,1,RASSF2
chr20,4792276,4792776,1,SLC23A2
chr20,4810214,4810539,1,CDS2
chr20,4810214,4810539,1,RASSF2
chr20,4810214,4810539,1,SLC23A2
chr20,4906233,4906312,1,CDS2
chr20,4906233,4906312,1,RASSF2
chr20,4906233,4906312,1,SLC23A2
chr20,4942791,4943059,1,CDS2
chr20,4942791,4943059,1,RASSF2
chr20,4942791,4943059,1,SLC23A2
chr20,4954142,4954446,1,CDS2
chr20,4954142,4954446,1,PRNP
chr20,4954142,4954446,1,RASSF2
chr20,4954142,4954446,1,SLC23A2
chr20,5053777,5054341,1,PRNP
chr20,5053777,5054341,1,RASSF2
chr20,5053777,5054341,1,SLC23A2
chr20,5127563,5128387,1,GPCPD1
chr20,5127563,5128387,1,PRNP
chr20,5127563,5128387,1,SLC23A2
chr20,5512444,5512652,1,CDS2
chr20,5512444,5512652,1,CHGB
chr20,5512444,5512652,1,GPCPD1
chr20,5512444,5512652,1,TRMT6
chr20,5626124,5626530,1,GPCPD1
chr20,5626124,5626530,1,TRMT6
chr20,5630956,5631337,1,GPCPD1
chr20,5630956,5631337,1,TRMT6
chr20,5669321,5669748,1,GPCPD1
chr20,5669321,5669748,1,TRMT6
chr20,5900000,5900262,1,GPCPD1
chr20,5900000,5900262,1,TRMT6
chr20,5900941,5901075,1,GPCPD1
chr20,5900941,5901075,1,TRMT6
chr20,8380615,8380981,1,PLCB1
chr20,8412863,8413194,1,PLCB1
chr20,8412863,8413194,1,TMX4
chr20,8464613,8464952,1,PLCB1
chr20,9384292,9384675,1,PLCB4
chr20,9813866,9814210,4,PAK7
chr20,14266623,14266907,1,MACROD2
chr20,19213558,19213957,2,SLC24A3
chr20,19323791,19324082,1,SLC24A3
chr20,19797665,19798070,1,RIN2
chr20,19816564,19816804,1,C20orf26
chr20,20393384,20393773,1,INSM1
chr20,20432950,20433312,1,C20orf26
chr20,20432950,20433312,1,INSM1
chr20,20586775,20587103,1,RALGAPA2
chr20,20605285,20605597,1,RALGAPA2
chr20,21172590,21172944,1,NKX2-2
chr20,23031353,23032100,1,CD93
chr20,23031353,23032100,1,GZF1
chr20,23031353,23032100,1,THBD
chr20,23084032,23084273,3,CD93
chr20,23084032,23084273,3,GZF1
chr20,23084032,23084273,3,THBD
chr20,23125768,23126430,3,CD93
chr20,23125768,23126430,3,CST3
chr20,23125768,23126430,3,GZF1
chr20,23125768,23126430,3,THBD
chr20,23136585,23137102,1,CD93
chr20,23136585,23137102,1,GZF1
chr20,23136585,23137102,1,THBD
chr20,23138539,23138715,1,CD93
chr20,23138539,23138715,1,GZF1
chr20,23138539,23138715,1,THBD
chr20,23142150,23142576,1,CD93
chr20,23142150,23142576,1,GZF1
chr20,23142150,23142576,1,NXT1
chr20,23206035,23206305,2,CD93
chr20,23206035,23206305,2,CST3
chr20,23206035,23206305,2,GZF1
chr20,23206035,23206305,2,THBD
chr20,23239114,23239468,1,CD93
chr20,23360936,23361138,1,NAPB
chr20,23360936,23361138,1,SSTR4
chr20,24931632,24932032,1,C20orf3
chr20,24931632,24932032,1,CST7
chr20,25214082,25214352,1,ENTPD6
chr20,25214082,25214352,1,PYGB
chr20,25842208,25842444,1,ZNF337
chr20,29813884,29814207,1,DEFB116
chr20,30111445,30111879,1,HM13
chr20,30183712,30184220,1,ID1
chr20,30196293,30196740,4,ID1
chr20,30200712,30201016,1,DEFB116
chr20,30200712,30201016,1,DEFB121
chr20,30200712,30201016,1,DUSP15
chr20,30200712,30201016,1,TTLL9
chr20,30303594,30303801,1,DUSP15
chr20,30303594,30303801,1,TTLL9
chr20,30439389,30439785,1,DEFB121
chr20,30439389,30439785,1,TTLL9
chr20,30622441,30622925,2,C20orf112
chr20,30622441,30622925,2,HCK
chr20,30622441,30622925,2,PLAGL2
chr20,30622441,30622925,2,TM9SF4
chr20,30624710,30624829,1,C20orf112
chr20,30624710,30624829,1,HCK
chr20,30624710,30624829,1,PLAGL2
chr20,30656632,30657209,4,C20orf112
chr20,30656632,30657209,4,HCK
chr20,30656632,30657209,4,PLAGL2
chr20,30656632,30657209,4,TM9SF4
chr20,30699679,30699866,1,BCL2L1
chr20,30699679,30699866,1,C20orf112
chr20,30699679,30699866,1,HCK
chr20,30699679,30699866,1,PLAGL2
chr20,30699679,30699866,1,TM9SF4
chr20,30700574,30701059,1,C20orf112
chr20,30700574,30701059,1,HCK
chr20,30700574,30701059,1,PLAGL2
chr20,30700574,30701059,1,TM9SF4
chr20,31115004,31115160,1,C20orf203
chr20,31115004,31115160,1,HCK
chr20,31115004,31115160,1,MAPRE1
chr20,31115004,31115160,1,PLAGL2
chr20,32782933,32783102,1,ASIP
chr20,32826582,32826856,1,TP53INP2
chr20,33024983,33025234,1,TP53INP2
chr20,33064297,33064587,1,ACSS2
chr20,33699049,33699250,1,EDEM2
chr20,33699049,33699250,1,TRPC4AP
chr20,33723601,33723932,1,EDEM2
chr20,33900177,33900484,1,EIF6
chr20,33900177,33900484,1,GSS
chr20,34356129,34356371,1,CPNE1
chr20,34356129,34356371,1,PHF20
chr20,34356129,34356371,1,RBM39
chr20,34356129,34356371,1,SCAND1
chr20,34356129,34356371,1,SPAG4
chr20,35572677,35573004,1,RBL1
chr20,35572677,35573004,1,SAMHD1
chr20,35572677,35573004,1,SLA2
chr20,35572677,35573004,1,TGIF2
chr20,35603526,35603817,1,RBL1
chr20,35603526,35603817,1,SAMHD1
chr20,35603526,35603817,1,SLA2
chr20,35905068,35905696,2,MANBAL
chr20,35905068,35905696,2,SAMHD1
chr20,35905068,35905696,2,SRC
chr20,35976644,35977028,1,MANBAL
chr20,35976644,35977028,1,SAMHD1
chr20,35976644,35977028,1,SRC
chr20,36077757,36077955,1,NNAT
chr20,36298725,36299073,1,C20orf132
chr20,36796708,36797026,1,BPI
chr20,36796708,36797026,1,CTNNBL1
chr20,36796708,36797026,1,RALGAPB
chr20,36796708,36797026,1,RPRD1B
chr20,36899646,36899868,1,BPI
chr20,36927231,36927507,1,BPI
chr20,37351314,37351914,1,SLC32A1
chr20,37484889,37485200,2,ACTR5
chr20,37484889,37485200,2,PPP1R16B
chr20,37484889,37485200,2,SLC32A1
chr20,38955417,38955827,1,MAFB
chr20,38988320,38988484,1,MAFB
chr20,39126526,39126746,1,MAFB
chr20,39620099,39620424,1,MAFB
chr20,39620099,39620424,1,TOP1
chr20,41641358,41641720,1,L3MBTL1
chr20,41647538,41647782,1,L3MBTL1
chr20,41647538,41647782,1,PTPRT
