chromosome,start,end,enhancer,count,length,s_entropy
chr19,6060958,6061480,chr19:6060958-6061480,1,523,9.738634090266718
chr19,6587274,6587651,chr19:6587274-6587651,1,378,8.803023372554732
chr19,6708735,6709024,chr19:6708735-6709024,2,290,9.017264533483242
chr19,7437354,7437833,chr19:7437354-7437833,1,480,9.863522037635434
chr19,7456079,7456435,chr19:7456079-7456435,1,357,8.9286149783629991
chr19,7756040,7757119,chr19:7756040-7757119,1,1080,10.278326267519734
chr19,7816227,7816567,chr19:7816227-7816567,1,341,9.003528072430871
chr19,8518703,8518940,chr19:8518703-8518940,1,238,8.837866613825858
chr19,8632767,8632960,chr19:8632767-8632960,1,194,8.665061342506927
chr19,9979709,9980000,chr19:9979709-9980000,1,292,8.89334671977448
chr19,10304383,10304612,chr19:10304383-10304612,1,230,8.549826115933655
chr19,10516279,10516445,chr19:10516279-10516445,1,167,7.711964511816892
chr19,10535896,10536533,chr19:10535896-10536533,1,638,10.033068919136166
chr19,10538657,10539326,chr19:10538657-10539326,1,670,10.062456781105393
chr19,10714716,10715205,chr19:10714716-10715205,1,490,9.648519833530976
chr19,11691804,11692141,chr19:11691804-11692141,1,338,9.332712458661247
chr19,12724614,12724901,chr19:12724614-12724901,1,288,9.16850040378632
chr19,12892961,12894040,chr19:12892961-12894040,1,1080,10.218621775934876
chr19,13095998,13096573,chr19:13095998-13096573,1,576,9.87021300598506
chr19,13171487,13171654,chr19:13171487-13171654,1,168,7.902118601855521
chr19,13519848,13519992,chr19:13519848-13519992,1,145,7.522679633636405
chr19,13732373,13732509,chr19:13732373-13732509,1,137,8.083144473239203
chr19,13917794,13918010,chr19:13917794-13918010,1,217,8.695823276043273
chr19,13944359,13944683,chr19:13944359-13944683,1,325,8.544106017816393
chr19,14400310,14400612,chr19:14400310-14400612,1,303,9.205543221765339
chr19,14493470,14493891,chr19:14493470-14493891,2,422,9.116096034588312
chr19,14617819,14618098,chr19:14617819-14618098,2,280,8.743890222541857
chr19,16188924,16190024,chr19:16188924-16190024,1,1101,10.868787292727076
chr19,16403791,16404489,chr19:16403791-16404489,1,699,9.945492317770833
chr19,16482225,16482879,chr19:16482225-16482879,1,655,9.889208971823567
chr19,17220741,17221250,chr19:17220741-17221250,1,510,9.544473700321248
chr19,17371801,17372164,chr19:17371801-17372164,1,364,9.026099982838057
chr19,18059806,18059879,chr19:18059806-18059879,1,74,6.48435371835828
chr19,18134654,18135106,chr19:18134654-18135106,1,453,9.131106411593368
chr19,18201963,18202321,chr19:18201963-18202321,1,359,9.20520398642665
chr19,18402387,18403564,chr19:18402387-18403564,1,1178,10.421632980821558
chr19,18415031,18416060,chr19:18415031-18416060,1,1030,10.645344920255821
chr19,18430446,18430898,chr19:18430446-18430898,1,453,9.756558907123294
chr19,19083211,19083621,chr19:19083211-19083621,1,411,9.30415141128151
chr19,19514283,19514636,chr19:19514283-19514636,1,354,9.698827794647698
chr19,19570650,19571032,chr19:19570650-19571032,1,383,9.534831049109465
chr19,21505293,21505670,chr19:21505293-21505670,1,378,9.181659840494921
chr19,21891969,21892260,chr19:21891969-21892260,2,292,8.86634121206519
chr19,22724616,22724856,chr19:22724616-22724856,1,241,9.024643199445212
chr19,23310606,23310980,chr19:23310606-23310980,1,375,9.64588484755413
chr19,23855421,23855665,chr19:23855421-23855665,1,245,9.285577799984827
chr19,23971294,23971621,chr19:23971294-23971621,1,328,9.191877267330291
chr19,27732785,27733191,chr19:27732785-27733191,1,407,9.35266677867473
chr19,27733398,27733788,chr19:27733398-27733788,1,391,9.220383236486787
chr19,27733888,27734761,chr19:27733888-27734761,2,874,9.832531372142403
chr19,27734782,27735200,chr19:27734782-27735200,1,419,9.386933598200214
chr19,27739373,27739767,chr19:27739373-27739767,1,395,9.20521224640874
chr19,27739791,27740195,chr19:27739791-27740195,1,405,9.197186855168393
chr19,28265126,28266155,chr19:28265126-28266155,1,1030,10.733623196165185
chr19,28270762,28271411,chr19:28270762-28271411,1,650,10.498634887847695
chr19,30163705,30164366,chr19:30163705-30164366,1,662,10.063597985786712
chr19,30171497,30171772,chr19:30171497-30171772,2,276,8.656831435125811
chr19,30752250,30752526,chr19:30752250-30752526,1,277,9.332274604007818
chr19,31437077,31437435,chr19:31437077-31437435,1,359,9.83545191987649
chr19,31618618,31618806,chr19:31618618-31618806,1,189,8.341397905720262
chr19,31705006,31705320,chr19:31705006-31705320,4,315,8.916104363553089
chr19,32165629,32165816,chr19:32165629-32165816,1,188,8.27693076047699
chr19,32447611,32447906,chr19:32447611-32447906,1,296,9.566822218943878
chr19,32470893,32471107,chr19:32470893-32471107,2,215,8.258324231982538
chr19,33764887,33765213,chr19:33764887-33765213,1,327,8.937533270590889
chr19,33841444,33841736,chr19:33841444-33841736,1,293,8.69725145474847
chr19,33894583,33894808,chr19:33894583-33894808,1,226,8.612847434321706
chr19,33977879,33978014,chr19:33977879-33978014,1,136,7.623879496396875
chr19,33996867,33997517,chr19:33996867-33997517,1,651,9.68752557789077
chr19,34259901,34260068,chr19:34259901-34260068,2,168,8.500330683616477
chr19,34664379,34664787,chr19:34664379-34664787,1,409,9.417517951879256
chr19,34760936,34761338,chr19:34760936-34761338,1,403,9.681373552038545
chr19,35465566,35466115,chr19:35465566-35466115,1,550,9.99996233644163
chr19,35481460,35481978,chr19:35481460-35481978,1,519,9.555916155832591
chr19,35600610,35600880,chr19:35600610-35600880,1,271,8.687162220915862
chr19,35698495,35698709,chr19:35698495-35698709,1,215,8.797198986990093
chr19,35763871,35764402,chr19:35763871-35764402,1,532,9.947612608586265
chr19,35838526,35838887,chr19:35838526-35838887,1,362,9.163488387964485
chr19,35908985,35909336,chr19:35908985-35909336,1,352,9.630299170023081
chr19,35920564,35920848,chr19:35920564-35920848,1,285,8.626850981579986
chr19,35932277,35932551,chr19:35932277-35932551,1,275,8.785792813742754
chr19,36400295,36400642,chr19:36400295-36400642,1,348,9.382328224668266
chr19,36420868,36421156,chr19:36420868-36421156,1,289,9.354187797537639
chr19,36720266,36720641,chr19:36720266-36720641,1,376,9.304967005470099
chr19,37942009,37942313,chr19:37942009-37942313,1,305,8.972303472123363
chr19,38482400,38482784,chr19:38482400-38482784,1,385,9.58979273049627
chr19,38493976,38494435,chr19:38493976-38494435,1,460,9.336925908116395
chr19,38524876,38525374,chr19:38524876-38525374,1,499,9.66251264432234
chr19,38539760,38540070,chr19:38539760-38540070,1,311,9.139649311663264
chr19,38917975,38918308,chr19:38917975-38918308,1,334,8.968879981320201
chr19,39148533,39148920,chr19:39148533-39148920,1,388,9.63368637073648
chr19,39182594,39182977,chr19:39182594-39182977,1,384,9.213433036993768
chr19,39755176,39755398,chr19:39755176-39755398,1,223,7.9685473858505285
chr19,39894353,39894945,chr19:39894353-39894945,2,593,9.533885241892607
chr19,39919610,39919819,chr19:39919610-39919819,1,210,8.475122703919105
chr19,40043031,40043289,chr19:40043031-40043289,1,259,9.099027798727056
chr19,41010283,41010686,chr19:41010283-41010686,1,404,9.055828477407362
chr19,41109606,41110134,chr19:41109606-41110134,1,529,9.365450833521908
chr19,41289050,41289265,chr19:41289050-41289265,1,216,8.637375360935412
chr19,41849661,41849907,chr19:41849661-41849907,1,247,9.235684234304617
chr19,41915515,41915996,chr19:41915515-41915996,1,482,9.710686835716281
chr19,42306827,42306954,chr19:42306827-42306954,1,128,8.002644133132527
chr19,42500174,42500445,chr19:42500174-42500445,1,272,9.028916673290329
chr19,42925830,42926271,chr19:42925830-42926271,1,442,9.582128907568052
chr19,43856277,43856677,chr19:43856277-43856677,1,401,9.56738155656056
chr19,44178912,44179361,chr19:44178912-44179361,2,450,9.618888121988153
chr19,44267676,44267996,chr19:44267676-44267996,1,321,9.466141659871463
chr19,44269192,44269953,chr19:44269192-44269953,1,762,10.384833457652894
chr19,44281524,44282142,chr19:44281524-44282142,1,619,10.288496369612671
chr19,44283400,44283793,chr19:44283400-44283793,1,394,9.272048630170321
chr19,45228436,45228775,chr19:45228436-45228775,2,340,8.785304976613247
chr19,45242034,45242469,chr19:45242034-45242469,1,436,9.68807704816552
chr19,45946690,45947113,chr19:45946690-45947113,2,424,9.045078073588268
chr19,45952039,45952594,chr19:45952039-45952594,2,556,9.84813564595457
chr19,45959420,45959846,chr19:45959420-45959846,1,427,9.238960885997374
chr19,45980345,45980732,chr19:45980345-45980732,1,388,9.554921713125948
chr19,46398825,46399093,chr19:46398825-46399093,1,269,8.69816760923634
chr19,46803943,46804533,chr19:46803943-46804533,1,591,10.133753472056393
chr19,47805638,47805769,chr19:47805638-47805769,1,132,8.040157385372193
chr19,47817254,47817597,chr19:47817254-47817597,3,344,9.088398304689347
chr19,47833817,47834081,chr19:47833817-47834081,1,265,8.73963388572991
chr19,47854917,47855115,chr19:47854917-47855115,1,199,8.693606308319145
chr19,47873037,47873766,chr19:47873037-47873766,1,730,10.138055202509523
chr19,47886542,47886975,chr19:47886542-47886975,1,434,9.442079747724259
chr19,47890403,47890638,chr19:47890403-47890638,1,236,8.859929617794931
chr19,48102180,48102576,chr19:48102180-48102576,1,397,9.319341919541774
chr19,48103581,48103982,chr19:48103581-48103982,1,402,8.811515349262876
chr19,48301309,48301509,chr19:48301309-48301509,1,201,8.381982093482197
chr19,49430301,49430612,chr19:49430301-49430612,1,312,8.717565473325537
chr19,49836983,49837445,chr19:49836983-49837445,1,463,9.72952784109456
chr19,51198423,51198838,chr19:51198423-51198838,2,416,8.847785469857138
chr19,51224129,51224276,chr19:51224129-51224276,1,148,7.826232701739916
chr19,51339255,51339614,chr19:51339255-51339614,1,360,8.57269629069233
chr19,51937810,51937998,chr19:51937810-51937998,1,189,8.744987112475107
chr19,51944053,51944530,chr19:51944053-51944530,1,478,9.658185578864671
chr19,52054305,52054840,chr19:52054305-52054840,1,536,9.649431552816216
chr19,52246105,52246442,chr19:52246105-52246442,1,338,9.254887522837397
chr19,52274579,52275152,chr19:52274579-52275152,1,574,9.9667691940737
chr19,52276417,52276635,chr19:52276417-52276635,1,219,8.794242823659914
chr19,52641935,52642117,chr19:52641935-52642117,2,183,8.878595212723646
chr19,54049099,54049989,chr19:54049099-54049989,1,891,10.620042558632278
chr19,54775040,54775263,chr19:54775040-54775263,1,224,8.515566655361857
chr19,54775575,54775830,chr19:54775575-54775830,1,256,9.020702098030458
chr19,54884057,54884427,chr19:54884057-54884427,1,371,9.304673690270757
chr19,54885175,54886148,chr19:54885175-54886148,1,974,10.70764036940391
chr19,54894976,54895239,chr19:54894976-54895239,1,264,9.097713496540969
chr19,55171811,55172040,chr19:55171811-55172040,1,230,8.77675949980419
chr19,55798938,55799371,chr19:55798938-55799371,1,434,9.36855823101838
chr19,55832834,55833432,chr19:55832834-55833432,1,599,10.15714918536234
chr19,55960580,55961094,chr19:55960580-55961094,3,515,9.342956437239371
chr19,55976006,55976393,chr19:55976006-55976393,1,388,9.091900823205318
chr19,55977615,55977883,chr19:55977615-55977883,1,269,9.04899472527489
chr19,55985101,55985287,chr19:55985101-55985287,1,187,8.534880601788966
chr19,56060798,56061018,chr19:56060798-56061018,1,221,8.377623076065458
chr19,56805864,56806246,chr19:56805864-56806246,1,383,9.480171328855286
chr19,56833034,56833496,chr19:56833034-56833496,1,463,9.92889189969943
chr19,57051475,57051551,chr19:57051475-57051551,1,77,7.598802187013512
chr19,57494660,57494893,chr19:57494660-57494893,1,234,8.625840018072834
chr19,57522050,57522201,chr19:57522050-57522201,1,152,7.836759456964225
chr19,57582950,57583170,chr19:57582950-57583170,2,221,8.399986059919565
chr19,58315114,58315751,chr19:58315114-58315751,1,638,10.126315844387369
chr19,58557282,58557656,chr19:58557282-58557656,1,375,9.314674331869648
chr19,58673997,58674222,chr19:58673997-58674222,1,226,9.069733964756779
chr2,455045,455436,chr2:455045-455436,1,392,9.196359458788034
chr2,934141,934402,chr2:934141-934402,1,262,8.742922954132425
chr2,1424847,1425347,chr2:1424847-1425347,2,501,9.411157788682843
chr2,1513036,1513399,chr2:1513036-1513399,1,364,8.918429281874293
chr2,1530125,1530448,chr2:1530125-1530448,1,324,9.052052228770842
chr2,1609558,1609866,chr2:1609558-1609866,2,309,8.714373400167098
chr2,1659182,1659769,chr2:1659182-1659769,1,588,9.93740784649451
chr2,1742676,1742796,chr2:1742676-1742796,1,121,7.602530918827595
chr2,1813532,1813689,chr2:1813532-1813689,1,158,7.924451033923556
chr2,1935425,1935597,chr2:1935425-1935597,1,173,8.124986114110602
chr2,3352595,3352738,chr2:3352595-3352738,2,144,7.534218230410377
chr2,5532908,5533092,chr2:5532908-5533092,1,185,8.638478819151509
chr2,5938217,5938571,chr2:5938217-5938571,3,355,9.370224491824917
chr2,7811089,7811448,chr2:7811089-7811448,1,360,9.42725030495385
chr2,7935930,7936061,chr2:7935930-7936061,2,132,7.63068877365266
chr2,8019339,8019650,chr2:8019339-8019650,1,312,9.172879633075517
chr2,8143779,8144081,chr2:8143779-8144081,1,303,9.044842008247121
chr2,8318939,8319249,chr2:8318939-8319249,1,311,9.015418226845288
chr2,8360084,8360256,chr2:8360084-8360256,1,173,7.956458829906385
chr2,8369680,8369964,chr2:8369680-8369964,1,285,8.85420495656793
chr2,8379033,8379316,chr2:8379033-8379316,1,284,9.023861407283148
chr2,8388692,8389197,chr2:8388692-8389197,1,506,9.967567465007317
chr2,8548793,8549175,chr2:8548793-8549175,1,383,9.487866148050593
chr2,8610036,8610282,chr2:8610036-8610282,1,247,8.608688515763996
chr2,8816590,8817048,chr2:8816590-8817048,1,459,9.0720072647035
chr2,9428594,9428712,chr2:9428594-9428712,1,119,7.302808844652148
chr2,9688603,9688902,chr2:9688603-9688902,2,300,9.499584090316839
chr2,9692579,9693026,chr2:9692579-9693026,1,448,10.023582407731203
chr2,9919638,9919938,chr2:9919638-9919938,1,301,9.14174074138835
chr2,9955950,9956409,chr2:9955950-9956409,1,460,9.289315728372623
chr2,10153127,10153217,chr2:10153127-10153217,1,91,6.477761601813056
chr2,10418251,10419155,chr2:10418251-10419155,5,905,10.348266042358071
chr2,10549320,10549595,chr2:10549320-10549595,1,276,8.737367322386197
chr2,10572027,10572239,chr2:10572027-10572239,1,213,7.999911902349071
chr2,11094315,11094675,chr2:11094315-11094675,1,361,9.505574587960778
chr2,12197653,12197928,chr2:12197653-12197928,2,276,8.784513291221883
chr2,12455448,12455618,chr2:12455448-12455618,1,171,8.757239196612694
chr2,12760136,12760522,chr2:12760136-12760522,1,387,9.670857934424886
chr2,13059015,13059400,chr2:13059015-13059400,1,386,9.378237896543258
chr2,15027568,15027702,chr2:15027568-15027702,2,135,7.918734807522765
chr2,15397207,15397542,chr2:15397207-15397542,2,336,9.608718983890356
chr2,15570627,15571117,chr2:15570627-15571117,1,491,9.887870496401936
chr2,15949825,15950073,chr2:15949825-15950073,1,249,8.561041714779247
chr2,16028788,16029111,chr2:16028788-16029111,1,324,9.354386430356373
chr2,16122453,16123200,chr2:16122453-16123200,1,748,10.517200362949866
chr2,16123687,16124268,chr2:16123687-16124268,1,582,10.078910622895162
chr2,16124503,16124641,chr2:16124503-16124641,2,139,7.445445787439088
chr2,16493094,16493437,chr2:16493094-16493437,1,344,9.33107110584914
chr2,16549594,16549787,chr2:16549594-16549787,1,194,8.567395541820911
chr2,16807698,16808010,chr2:16807698-16808010,1,313,9.367583859500524
chr2,16835834,16836491,chr2:16835834-16836491,1,658,10.421414053331196
chr2,16837187,16837623,chr2:16837187-16837623,1,437,9.896134771157765
chr2,16839236,16839985,chr2:16839236-16839985,1,750,10.684040110429816
chr2,16845411,16845884,chr2:16845411-16845884,1,474,9.710432440414444
chr2,17093052,17093486,chr2:17093052-17093486,1,435,9.909917896778257
chr2,17129381,17129602,chr2:17129381-17129602,1,222,8.502962367625782
chr2,20171563,20171753,chr2:20171563-20171753,1,191,8.356068262208531
chr2,20176136,20176469,chr2:20176136-20176469,1,334,9.478124286333918
chr2,20249984,20250622,chr2:20249984-20250622,1,639,9.959521528148706
chr2,20412962,20413136,chr2:20412962-20413136,1,175,8.158042119065708
chr2,20417309,20417694,chr2:20417309-20417694,1,386,9.275150875116127
chr2,20432677,20432919,chr2:20432677-20432919,1,243,8.604557310581763
chr2,20795362,20795521,chr2:20795362-20795521,1,160,8.021025899494456
chr2,20795868,20796230,chr2:20795868-20796230,1,363,9.540524846477844
chr2,20817015,20817334,chr2:20817015-20817334,1,320,9.033961130937774
chr2,20825545,20825949,chr2:20825545-20825949,1,405,9.205017204082361
chr2,20965440,20965780,chr2:20965440-20965780,1,341,9.357754271120035
chr2,21325188,21325482,chr2:21325188-21325482,1,295,8.65545475293563
chr2,22333684,22333805,chr2:22333684-22333805,1,122,7.822068258271833
chr2,24234264,24234694,chr2:24234264-24234694,1,431,9.831415746035798
chr2,25096617,25097268,chr2:25096617-25097268,1,652,10.008478896630352
chr2,25352140,25352468,chr2:25352140-25352468,2,329,8.469262338819133
chr2,25438901,25439135,chr2:25438901-25439135,1,235,8.04489461461433
chr2,25457688,25458068,chr2:25457688-25458068,1,381,9.407697483477524
chr2,25496302,25496542,chr2:25496302-25496542,2,241,8.384027304320673
chr2,25499637,25500641,chr2:25499637-25500641,2,1005,10.24725064580984
chr2,26225024,26225227,chr2:26225024-26225227,2,204,8.761008836207623
chr2,26231667,26232185,chr2:26231667-26232185,2,519,10.310303944728592
chr2,26235500,26235661,chr2:26235500-26235661,1,162,8.335019531798274
chr2,26634949,26635470,chr2:26634949-26635470,2,522,9.772123903273478
chr2,28021914,28022357,chr2:28021914-28022357,1,444,9.42942953176435
chr2,28143450,28143703,chr2:28143450-28143703,1,254,8.864971409638335
chr2,28181257,28181638,chr2:28181257-28181638,1,382,9.854203552737468
chr2,28589272,28589573,chr2:28589272-28589573,1,302,8.874297532276353
chr2,28667907,28668105,chr2:28667907-28668105,1,199,8.539704400079268
chr2,28767576,28768254,chr2:28767576-28768254,1,679,10.145435339575231
chr2,28903940,28904347,chr2:28903940-28904347,1,408,9.643869850989596
chr2,29174818,29175149,chr2:29174818-29175149,1,332,8.9797486658035
chr2,29751731,29752252,chr2:29751731-29752252,1,522,9.61840842558266
chr2,29803354,29803753,chr2:29803354-29803753,1,400,9.224593035918351
chr2,30107746,30108130,chr2:30107746-30108130,1,385,9.721232228656197
chr2,30440662,30440911,chr2:30440662-30440911,1,250,8.91600702018807
chr2,30458307,30458498,chr2:30458307-30458498,1,192,8.270248154489302
chr2,31520585,31520905,chr2:31520585-31520905,1,321,9.673668063188938
chr2,33295461,33295712,chr2:33295461-33295712,1,252,8.986125455018973
chr2,33463216,33463618,chr2:33463216-33463618,1,403,9.746142530930802
chr2,34402780,34402960,chr2:34402780-34402960,1,181,8.838015118251201
chr2,34912280,34912507,chr2:34912280-34912507,1,228,9.009198797980005
chr2,36790074,36790520,chr2:36790074-36790520,1,447,9.960317370783201
chr2,37763005,37763322,chr2:37763005-37763322,1,318,8.511686597306793
chr2,37785993,37786119,chr2:37785993-37786119,1,127,8.367684652994695
chr2,37813379,37813644,chr2:37813379-37813644,1,266,8.934068762335986
chr2,37820653,37820875,chr2:37820653-37820875,1,223,8.391581261991911
chr2,37851057,37851610,chr2:37851057-37851610,1,554,10.057551578821421
chr2,37989393,37989693,chr2:37989393-37989693,1,301,9.278970629479847
chr2,38373682,38374230,chr2:38373682-38374230,1,549,9.987545408208073
chr2,38418747,38419129,chr2:38418747-38419129,1,383,9.796565274395233
chr2,38949741,38950194,chr2:38949741-38950194,1,454,9.659860131473229
chr2,39063059,39063487,chr2:39063059-39063487,1,429,9.777771769380928
chr2,39079289,39079498,chr2:39079289-39079498,2,210,8.092626191229721
chr2,39719153,39719730,chr2:39719153-39719730,1,578,10.288466900966176
chr2,40767004,40767399,chr2:40767004-40767399,1,396,9.539891141531132
chr2,41887358,41887712,chr2:41887358-41887712,1,355,9.638626417749707
chr2,42182061,42182670,chr2:42182061-42182670,1,610,10.213759021252306
chr2,42332532,42332812,chr2:42332532-42332812,1,281,8.954261453989428
chr2,43206770,43207218,chr2:43206770-43207218,1,449,9.961521630079451
chr2,43310956,43311104,chr2:43310956-43311104,1,149,8.137648750650468
chr2,43334152,43334550,chr2:43334152-43334550,2,399,9.765272259571237
chr2,43355395,43355512,chr2:43355395-43355512,1,118,8.057393860639614
chr2,43364025,43364471,chr2:43364025-43364471,3,447,9.436001616566664
chr2,43390138,43390489,chr2:43390138-43390489,1,352,9.116271284713019
chr2,43396497,43396745,chr2:43396497-43396745,1,249,8.456403226361372
chr2,43421229,43421631,chr2:43421229-43421631,1,403,9.498994676040708
chr2,43422005,43422472,chr2:43422005-43422472,1,468,9.627237143720226
chr2,43437815,43438151,chr2:43437815-43438151,1,337,8.857221864553393
chr2,44212195,44212421,chr2:44212195-44212421,1,227,9.176904657792214
chr2,45064476,45064840,chr2:45064476-45064840,1,365,9.417436614047832
chr2,46662046,46662321,chr2:46662046-46662321,1,276,9.021715850725178
chr2,47031260,47031826,chr2:47031260-47031826,1,567,9.985122457099523
chr2,47206692,47207332,chr2:47206692-47207332,2,641,10.00943754335113
chr2,47296749,47297008,chr2:47296749-47297008,1,260,8.766099157172789
chr2,48118003,48118146,chr2:48118003-48118146,1,144,8.103909545625587
chr2,48584014,48584658,chr2:48584014-48584658,1,645,10.175080855210318
chr2,49360105,49360503,chr2:49360105-49360503,1,399,9.614153294033365
chr2,50445313,50445652,chr2:50445313-50445652,2,340,9.40170182055017
chr2,50468354,50468602,chr2:50468354-50468602,1,249,9.305162438097382
chr2,50570599,50570762,chr2:50570599-50570762,2,164,8.708444870701276
chr2,50777651,50777841,chr2:50777651-50777841,1,191,8.54459028816687
chr2,50778633,50778874,chr2:50778633-50778874,2,242,9.15250573062676
chr2,51011974,51012360,chr2:51011974-51012360,1,387,9.497469470811124
chr2,52304154,52304543,chr2:52304154-52304543,1,390,9.711742614429374
chr2,52799520,52799826,chr2:52799520-52799826,2,307,8.534152171805403
chr2,54019039,54019374,chr2:54019039-54019374,1,336,8.578798533909552
chr2,54786900,54787386,chr2:54786900-54787386,1,487,9.56717170032821
chr2,54800045,54800558,chr2:54800045-54800558,1,514,9.980762229813891
chr2,54806978,54807402,chr2:54806978-54807402,1,425,9.65684149545662
chr2,54861793,54862155,chr2:54861793-54862155,1,363,9.423039082509892
chr2,56070301,56070618,chr2:56070301-56070618,2,318,9.223332643562241
chr2,56554964,56555264,chr2:56554964-56555264,1,301,9.320626779317296
chr2,57657043,57657316,chr2:57657043-57657316,1,274,9.271356272675769
chr2,57660599,57660912,chr2:57660599-57660912,1,314,9.641410114564156
chr2,57661645,57661879,chr2:57661645-57661879,1,235,8.835650470510393
chr2,57861899,57862248,chr2:57861899-57862248,1,350,9.51447963242192
chr2,58135925,58136279,chr2:58135925-58136279,1,355,9.512306173768865
chr2,58334895,58335527,chr2:58334895-58335527,1,633,10.150830987426398
chr2,60694019,60694324,chr2:60694019-60694324,1,306,8.770891768085207
chr2,60742807,60743148,chr2:60742807-60743148,1,342,9.21810929512987
chr2,60776650,60777166,chr2:60776650-60777166,1,517,9.248480188972234
chr2,61112067,61112568,chr2:61112067-61112568,1,502,10.041915131134155
chr2,62536871,62537441,chr2:62536871-62537441,1,571,9.674290759645242
chr2,62805190,62805410,chr2:62805190-62805410,1,221,9.119387438283962
chr2,64772977,64773339,chr2:64772977-64773339,1,363,9.004220731697437
chr2,64821728,64822106,chr2:64821728-64822106,1,379,9.682388471898172
chr2,64879615,64879792,chr2:64879615-64879792,1,178,8.396827666876586
chr2,64894012,64894430,chr2:64894012-64894430,2,419,9.816494021677538
chr2,65065938,65066285,chr2:65065938-65066285,1,348,9.119285032564019
chr2,65656801,65657217,chr2:65656801-65657217,2,417,9.587218690337256
chr2,65657861,65658229,chr2:65657861-65658229,2,369,8.711469276860369
chr2,66054995,66055115,chr2:66054995-66055115,1,121,7.960186227935464
chr2,67688929,67689189,chr2:67688929-67689189,1,261,9.067336004417594
chr2,67744212,67744599,chr2:67744212-67744599,1,388,9.77648185070806
chr2,68544914,68545935,chr2:68544914-68545935,1,1022,10.837459456528975
chr2,68593534,68593956,chr2:68593534-68593956,1,423,9.862381129592496
chr2,68964895,68965352,chr2:68964895-68965352,1,458,9.989710085639857
chr2,69309666,69309994,chr2:69309666-69309994,1,329,9.250620686359662
chr2,69481133,69481450,chr2:69481133-69481450,1,318,9.096692825149447
chr2,69811685,69812001,chr2:69811685-69812001,1,317,9.063749835014855
chr2,70202880,70203539,chr2:70202880-70203539,1,660,10.077151361335442
chr2,70342945,70343256,chr2:70342945-70343256,1,312,9.568752764557372
chr2,70350372,70350687,chr2:70350372-70350687,1,316,9.051849110401077
chr2,70360770,70361098,chr2:70360770-70361098,1,329,9.197660181527802
chr2,71022127,71022451,chr2:71022127-71022451,1,325,9.60617595681319
chr2,71029524,71029797,chr2:71029524-71029797,1,274,9.086938363665046
chr2,72416850,72417011,chr2:72416850-72417011,1,162,8.36637953846466
chr2,74408934,74409182,chr2:74408934-74409182,1,249,8.813881886919447
chr2,74801154,74801351,chr2:74801154-74801351,1,198,8.67756419701557
chr2,75043732,75043824,chr2:75043732-75043824,1,93,7.925161890340471
chr2,75102185,75102665,chr2:75102185-75102665,1,481,9.578095620772029
chr2,75219008,75219394,chr2:75219008-75219394,1,387,9.530993865602053
chr2,77063100,77063597,chr2:77063100-77063597,2,498,10.079655218552858
chr2,77377674,77377853,chr2:77377674-77377853,1,180,8.575700653720801
chr2,77488333,77488701,chr2:77488333-77488701,3,369,9.439529010103326
chr2,77693734,77693848,chr2:77693734-77693848,1,115,7.98416517474397
chr2,78033031,78033054,chr2:78033031-78033054,1,24,3.338115169981877
chr2,78386991,78387304,chr2:78386991-78387304,1,314,9.333831472574486
chr2,78525487,78525634,chr2:78525487-78525634,1,148,8.535874756676812
chr2,78683398,78683574,chr2:78683398-78683574,1,177,8.809507241404644
chr2,80009885,80010107,chr2:80009885-80010107,1,223,8.841745259205107
chr2,80528338,80528730,chr2:80528338-80528730,1,393,9.799424286090238
chr2,80648280,80648615,chr2:80648280-80648615,1,336,9.72658309502599
chr2,82212744,82213103,chr2:82212744-82213103,1,360,9.377274892792721
chr2,84323930,84324012,chr2:84323930-84324012,1,83,7.697098423790087
chr2,85972206,85972706,chr2:85972206-85972706,1,501,9.870964031780307
chr2,86284876,86285205,chr2:86284876-86285205,1,330,9.707451102543816
chr2,87020980,87021190,chr2:87020980-87021190,1,211,8.569166721367406
chr2,87036674,87037618,chr2:87036674-87037618,1,945,10.297887129150505
chr2,87782814,87783110,chr2:87782814-87783110,1,297,9.147315214923148
chr2,88590567,88590888,chr2:88590567-88590888,1,322,8.886841166735003
chr2,88803075,88803473,chr2:88803075-88803473,1,399,9.494800717987617
chr2,89140209,89140402,chr2:89140209-89140402,1,194,8.523311314430353
chr2,91759872,91760090,chr2:91759872-91760090,1,219,8.346018874594069
chr2,91786584,91786786,chr2:91786584-91786786,1,203,8.638123233963295
chr2,91954549,91954973,chr2:91954549-91954973,1,425,9.617265253979369
chr2,92296858,92297270,chr2:92296858-92297270,2,413,9.051062480068996
chr2,95690046,95690296,chr2:95690046-95690296,1,251,8.53209844781514
chr2,95704112,95704396,chr2:95704112-95704396,12,285,6.506557876426633
chr2,95982487,95982780,chr2:95982487-95982780,1,294,9.190126812760896
chr2,95982962,95983225,chr2:95982962-95983225,1,264,8.889369876637344
chr2,96399125,96399362,chr2:96399125-96399362,1,238,8.870612072881922
chr2,96401091,96401346,chr2:96401091-96401346,1,256,9.007880876281673
chr2,96823532,96823852,chr2:96823532-96823852,1,321,8.883254566777044
chr2,96829653,96829922,chr2:96829653-96829922,1,270,8.786666846222547
chr2,97199230,97199661,chr2:97199230-97199661,1,432,9.479416139375228
chr2,99118904,99119212,chr2:99118904-99119212,1,309,9.459666424150369
chr2,99273192,99273525,chr2:99273192-99273525,1,334,9.100279863700278
