chromosome,start,end,enhancer,count,length,s_entropy
chr19,20337633,20337845,chr19:20337633-20337845,1,213,8.117392679192706
chr19,20478909,20479287,chr19:20478909-20479287,1,379,8.970642691852007
chr19,20606211,20606644,chr19:20606211-20606644,1,434,9.136209714195763
chr19,21810261,21810549,chr19:21810261-21810549,1,289,8.53319960096988
chr19,30163705,30164366,chr19:30163705-30164366,1,662,9.670288130619985
chr19,30336581,30336824,chr19:30336581-30336824,1,244,8.261782322414007
chr19,31371885,31372199,chr19:31371885-31372199,1,315,8.719211045146588
chr19,31631644,31631911,chr19:31631644-31631911,1,268,8.360259998128708
chr19,32021641,32022032,chr19:32021641-32022032,1,392,8.941474042760534
chr19,32447611,32447906,chr19:32447611-32447906,1,296,8.527389148536008
chr19,33538325,33538659,chr19:33538325-33538659,1,335,8.71560433615259
chr19,33541924,33542310,chr19:33541924-33542310,1,387,8.972920370701397
chr19,33668108,33668528,chr19:33668108-33668528,1,421,9.160717474299696
chr19,33745357,33745585,chr19:33745357-33745585,1,229,8.117321733371979
chr19,33759449,33759718,chr19:33759449-33759718,1,270,8.32446689910767
chr19,33769544,33769942,chr19:33769544-33769942,1,399,8.882031523487155
chr19,33888059,33888360,chr19:33888059-33888360,1,302,8.5171621392440109
chr19,33894583,33894808,chr19:33894583-33894808,1,226,8.090293908559415
chr19,33996867,33997517,chr19:33996867-33997517,2,651,8.620058896048558
chr19,34311417,34311691,chr19:34311417-34311691,1,275,8.423737302345675
chr19,34625713,34625998,chr19:34625713-34625998,1,286,8.505293270130764
chr19,35465566,35466115,chr19:35465566-35466115,2,550,9.545677057899525
chr19,35481460,35481978,chr19:35481460-35481978,1,519,9.325501603684328
chr19,35557782,35557965,chr19:35557782-35557965,1,184,7.831088873670778
chr19,35698495,35698709,chr19:35698495-35698709,1,215,8.158989753821063
chr19,35702745,35703411,chr19:35702745-35703411,1,667,9.665206629204576
chr19,35921880,35922412,chr19:35921880-35922412,1,533,9.288637430652335
chr19,35932277,35932551,chr19:35932277-35932551,1,275,8.573477516071486
chr19,37424676,37424848,chr19:37424676-37424848,1,173,7.689867228496283
chr19,39184148,39184440,chr19:39184148-39184440,1,293,8.500527758112574
chr19,39411140,39411539,chr19:39411140-39411539,1,400,8.823410983357213
chr19,39564346,39564568,chr19:39564346-39564568,1,223,8.147642968872102
chr19,39645312,39645609,chr19:39645312-39645609,1,298,8.492919956856861
chr19,39755176,39755398,chr19:39755176-39755398,1,223,8.206901299858337
chr19,39810585,39810976,chr19:39810585-39810976,1,392,8.824520885741125
chr19,39921308,39921946,chr19:39921308-39921946,1,639,9.671291416391837
chr19,40166744,40166863,chr19:40166744-40166863,1,120,7.458541245129577
chr19,40447509,40447978,chr19:40447509-40447978,1,470,9.208760551954589
chr19,40466097,40466407,chr19:40466097-40466407,1,311,8.672239834572428
chr19,41831643,41832527,chr19:41831643-41832527,1,885,10.10002697674543
chr19,42036742,42037668,chr19:42036742-42037668,1,927,10.10266553814963
chr19,42144951,42145375,chr19:42144951-42145375,1,425,9.083963173504834
chr19,42305667,42306162,chr19:42305667-42306162,2,496,9.310023749557796
chr19,42308353,42308719,chr19:42308353-42308719,1,367,8.905618602044346
chr19,42440713,42441005,chr19:42440713-42441005,1,293,8.62835858472271
chr19,42633561,42634224,chr19:42633561-42634224,1,664,9.621150778949124
chr19,42964614,42965000,chr19:42964614-42965000,1,387,8.876837802041727
chr19,43324258,43324456,chr19:43324258-43324456,1,199,8.28445635004796
chr19,44178912,44179361,chr19:44178912-44179361,1,450,9.074955051234424
chr19,44179506,44179853,chr19:44179506-44179853,1,348,8.715665087386304
chr19,44187544,44187683,chr19:44187544-44187683,1,140,7.475440923568591
chr19,44267676,44267996,chr19:44267676-44267996,1,321,8.539757819475621
chr19,44281524,44282142,chr19:44281524-44282142,2,619,9.476873848749422
chr19,44283400,44283793,chr19:44283400-44283793,1,394,8.940067517333842
chr19,45279679,45279961,chr19:45279679-45279961,1,283,8.388815089135345
chr19,45454604,45454881,chr19:45454604-45454881,1,278,8.347377134040604
chr19,45987073,45987327,chr19:45987073-45987327,1,255,8.318183110243215
chr19,46011701,46012269,chr19:46011701-46012269,1,569,9.446306336020314
chr19,46665382,46665717,chr19:46665382-46665717,1,336,8.756206463782032
chr19,46803943,46804533,chr19:46803943-46804533,1,591,9.444253127352674
chr19,47746329,47746738,chr19:47746329-47746738,1,410,8.975014069954044
chr19,47892089,47892242,chr19:47892089-47892242,1,154,7.669923831939743
chr19,47961170,47962467,chr19:47961170-47962467,1,1298,10.144585997348635
chr19,48016569,48017036,chr19:48016569-48017036,1,468,9.216993785495116
chr19,48648975,48649130,chr19:48648975-48649130,1,156,7.6317915127126446
chr19,49482120,49482542,chr19:49482120-49482542,1,423,9.015478020971372
chr19,49896315,49896677,chr19:49896315-49896677,1,363,8.82686839711759
chr19,49924099,49924476,chr19:49924099-49924476,2,378,8.925051327776488
chr19,50413852,50414197,chr19:50413852-50414197,1,346,8.594159302173818
chr19,50415245,50415445,chr19:50415245-50415445,1,201,8.100729290342713
chr19,51003635,51004295,chr19:51003635-51004295,1,661,9.653829931150053
chr19,51069538,51069758,chr19:51069538-51069758,1,221,8.114902163279881
chr19,51198423,51198838,chr19:51198423-51198838,1,416,9.085576438524717
chr19,51224129,51224276,chr19:51224129-51224276,1,148,7.59196960094835
chr19,51622926,51623072,chr19:51622926-51623072,1,147,7.520427094631358
chr19,51930485,51930778,chr19:51930485-51930778,1,294,8.47393811654336
chr19,51971340,51971606,chr19:51971340-51971606,2,267,8.386950218732268
chr19,51971719,51972098,chr19:51971719-51972098,1,380,8.804156910202085
chr19,52194056,52194504,chr19:52194056-52194504,1,449,9.070645557027186
chr19,52229316,52229816,chr19:52229316-52229816,1,501,9.247992864782058
chr19,52243151,52243317,chr19:52243151-52243317,1,167,7.69579169305723
chr19,52243692,52243874,chr19:52243692-52243874,1,183,7.993612776161236
chr19,52274579,52275152,chr19:52274579-52275152,1,574,9.599115465513288
chr19,52292213,52292705,chr19:52292213-52292705,1,493,9.27260257877821
chr19,52350870,52351321,chr19:52350870-52351321,1,452,9.18416597538457
chr19,54348212,54348356,chr19:54348212-54348356,1,145,7.615513898574089
chr19,54885175,54886148,chr19:54885175-54886148,2,974,10.260882846559245
chr19,54886806,54887123,chr19:54886806-54887123,1,318,8.647991637905498
chr19,54981954,54982383,chr19:54981954-54982383,1,430,9.102314830193626
chr19,55182524,55182669,chr19:55182524-55182669,2,146,7.498874771097139
chr19,55464646,55464913,chr19:55464646-55464913,1,268,8.31514062554505
chr19,55787779,55788010,chr19:55787779-55788010,1,232,8.3147722911318
chr19,55937400,55937853,chr19:55937400-55937853,1,454,9.249587546447218
chr19,55960580,55961094,chr19:55960580-55961094,1,515,9.368936059885547
chr19,55976006,55976393,chr19:55976006-55976393,3,388,8.857587792700519
chr19,56118803,56119132,chr19:56118803-56119132,1,330,8.527563871176952
chr19,56218548,56218666,chr19:56218548-56218666,1,119,7.235955675630556
chr19,56224436,56224703,chr19:56224436-56224703,2,268,8.31684461143427
chr19,57582950,57583170,chr19:57582950-57583170,1,221,8.072260287666266
chr19,58557282,58557656,chr19:58557282-58557656,1,375,8.920456263529791
chr2,1424847,1425347,chr2:1424847-1425347,1,501,9.27178660992976
chr2,1466247,1466632,chr2:1466247-1466632,1,386,9.007403792302187
chr2,1608919,1609202,chr2:1608919-1609202,2,284,8.494708803353927
chr2,2468009,2468259,chr2:2468009-2468259,2,251,8.333874159039835
chr2,3106532,3106816,chr2:3106532-3106816,1,285,8.49234763505742
chr2,3352595,3352738,chr2:3352595-3352738,1,144,7.601083753215208
chr2,3487019,3487372,chr2:3487019-3487372,1,354,8.470955622621235
chr2,7100927,7101152,chr2:7100927-7101152,1,226,8.377188755574041
chr2,8227210,8227486,chr2:8227210-8227486,1,277,8.703971872818169
chr2,8231020,8231604,chr2:8231020-8231604,1,585,9.537032524508946
chr2,8275526,8275802,chr2:8275526-8275802,1,277,8.485502283878091
chr2,8384896,8385029,chr2:8384896-8385029,1,134,7.418640087222531
chr2,8391335,8391635,chr2:8391335-8391635,1,301,8.517348817738293
chr2,8422131,8422275,chr2:8422131-8422275,1,145,7.546561304951112
chr2,8443687,8443971,chr2:8443687-8443971,1,285,8.460329269716414
chr2,8596283,8596464,chr2:8596283-8596464,1,182,7.817274864931483
chr2,9795695,9795818,chr2:9795695-9795818,1,124,7.5178016911089
chr2,9826242,9826464,chr2:9826242-9826464,1,223,8.09687990359997
chr2,9893339,9893657,chr2:9893339-9893657,1,319,8.614574893638823
chr2,9941222,9941554,chr2:9941222-9941554,1,333,8.698045072307256
chr2,9955950,9956409,chr2:9955950-9956409,1,460,9.246558654486018
chr2,10423423,10423670,chr2:10423423-10423670,1,248,8.222627028088034
chr2,10540655,10540950,chr2:10540655-10540950,1,296,8.513099000369941
chr2,11253048,11253286,chr2:11253048-11253286,1,239,7.8760966224123985
chr2,12332884,12333154,chr2:12332884-12333154,1,271,8.497132948061285
chr2,12466136,12466597,chr2:12466136-12466597,1,462,9.234832686252856
chr2,12760136,12760522,chr2:12760136-12760522,1,387,8.976212015554077
chr2,12959326,12959589,chr2:12959326-12959589,1,264,8.435625108558154
chr2,13333265,13333515,chr2:13333265-13333515,1,251,8.34523197457573
chr2,15153742,15154116,chr2:15153742-15154116,2,375,8.977836261621443
chr2,15838211,15838536,chr2:15838211-15838536,2,326,8.531572322138901
chr2,15949825,15950073,chr2:15949825-15950073,1,249,8.265811617062376
chr2,16149011,16149377,chr2:16149011-16149377,1,367,8.819729406340526
chr2,16421806,16421992,chr2:16421806-16421992,1,187,7.828688027930369
chr2,16807698,16808010,chr2:16807698-16808010,1,313,8.528503311298412
chr2,17042875,17043262,chr2:17042875-17043262,1,388,9.185624847458733
chr2,17043778,17044033,chr2:17043778-17044033,2,256,8.539955363339084
chr2,19811541,19811934,chr2:19811541-19811934,1,394,9.094417108836769
chr2,20706791,20707147,chr2:20706791-20707147,1,357,9.042813933803648
chr2,20732744,20733106,chr2:20732744-20733106,1,363,8.78841071098205
chr2,20795362,20795521,chr2:20795362-20795521,1,160,7.75164001028959
chr2,20965440,20965780,chr2:20965440-20965780,1,341,8.747930020801254
chr2,25784383,25784764,chr2:25784383-25784764,1,382,8.882938531896244
chr2,26231667,26232185,chr2:26231667-26232185,1,519,9.280996932801395
chr2,28497824,28498240,chr2:28497824-28498240,1,417,9.09930093665096
chr2,28498872,28499304,chr2:28498872-28499304,1,433,9.325811563926361
chr2,28632075,28632521,chr2:28632075-28632521,1,447,9.107196990327791
chr2,28767576,28768254,chr2:28767576-28768254,3,679,9.714341822756769
chr2,28833397,28833696,chr2:28833397-28833696,1,300,8.537977748168524
chr2,28903940,28904347,chr2:28903940-28904347,1,408,8.977083775151181
chr2,29352302,29352469,chr2:29352302-29352469,1,168,8.070025922531899
chr2,30107746,30108130,chr2:30107746-30108130,1,385,8.956096545856884
chr2,30788063,30788262,chr2:30788063-30788262,1,200,7.925200827014998
chr2,33111186,33111571,chr2:33111186-33111571,1,386,8.792833971517672
chr2,33435749,33436022,chr2:33435749-33436022,1,274,8.512893493321045
chr2,33437244,33437520,chr2:33437244-33437520,1,277,8.524220053187692
chr2,35217351,35217720,chr2:35217351-35217720,1,370,8.624476688387475
chr2,36665586,36666219,chr2:36665586-36666219,1,634,9.698153328930436
chr2,36688353,36688868,chr2:36688353-36688868,2,516,9.377974499405212
chr2,36700444,36700711,chr2:36700444-36700711,1,268,8.489592261562379
chr2,37603882,37604154,chr2:37603882-37604154,1,273,8.456037823885369
chr2,37617673,37618124,chr2:37617673-37618124,1,452,9.143589534284992
chr2,37622307,37622582,chr2:37622307-37622582,1,276,8.555658993188073
chr2,37785993,37786119,chr2:37785993-37786119,1,127,7.250408879326435
chr2,37842733,37843439,chr2:37842733-37843439,1,707,9.7931994346409
chr2,37989393,37989693,chr2:37989393-37989693,1,301,8.589682982819046
chr2,38008241,38008581,chr2:38008241-38008581,1,341,8.728648841004413
chr2,38023099,38023324,chr2:38023099-38023324,1,226,8.1096081030909
chr2,38264530,38264933,chr2:38264530-38264933,1,404,9.078683428038207
chr2,38323202,38323810,chr2:38323202-38323810,1,609,9.55224166230288
chr2,39063059,39063487,chr2:39063059-39063487,1,429,9.195587306144597
chr2,40261444,40261729,chr2:40261444-40261729,1,286,8.489700068741758
chr2,41141715,41142190,chr2:41141715-41142190,1,476,9.26514977222031
chr2,42046531,42047126,chr2:42046531-42047126,1,596,9.625243563681872
chr2,42217488,42217883,chr2:42217488-42217883,1,396,8.924716110759126
chr2,42332532,42332812,chr2:42332532-42332812,1,281,8.493051374004075
chr2,42333001,42333603,chr2:42333001-42333603,1,603,9.495498688779334
chr2,43201925,43202517,chr2:43201925-43202517,2,593,9.521336120968543
chr2,43361205,43361386,chr2:43361205-43361386,1,182,7.768780412068617
chr2,43401535,43402035,chr2:43401535-43402035,1,501,9.135687362651378
chr2,46409270,46409537,chr2:46409270-46409537,1,268,8.329265568931497
chr2,46614603,46614745,chr2:46614603-46614745,1,143,7.483242513236107
chr2,47206692,47207332,chr2:47206692-47207332,1,641,9.655302084259699
chr2,47212237,47212567,chr2:47212237-47212567,1,331,8.61902310538187
chr2,47212823,47213029,chr2:47212823-47213029,1,207,8.00975623116573
chr2,47496922,47497231,chr2:47496922-47497231,1,310,8.529463710952745
chr2,47499706,47499760,chr2:47499706-47499760,1,55,6.317193696926541
chr2,47790557,47790758,chr2:47790557-47790758,2,202,7.925110825865729
chr2,47979563,47979754,chr2:47979563-47979754,2,192,7.910497813393911
chr2,48347949,48348272,chr2:48347949-48348272,1,324,8.771778738863953
chr2,48416951,48417276,chr2:48416951-48417276,1,326,8.656859087107252
chr2,50445313,50445652,chr2:50445313-50445652,1,340,8.965627235238792
chr2,50468354,50468602,chr2:50468354-50468602,1,249,8.565803671237127
chr2,50777651,50777841,chr2:50777651-50777841,1,191,7.922485003993632
chr2,55988532,55988977,chr2:55988532-55988977,1,446,9.201142223054342
chr2,58135925,58136279,chr2:58135925-58136279,1,355,8.839872005858487
chr2,58334895,58335527,chr2:58334895-58335527,1,633,9.83691446024801
chr2,58336722,58337105,chr2:58336722-58337105,1,384,8.864575100900604
chr2,58938057,58938367,chr2:58938057-58938367,1,311,8.631592933732497
chr2,59463950,59464234,chr2:59463950-59464234,1,285,8.63747463673403
chr2,60742807,60743148,chr2:60742807-60743148,1,342,8.716767715916232
chr2,60747849,60747913,chr2:60747849-60747913,1,65,6.250819651198221
chr2,60776650,60777166,chr2:60776650-60777166,1,517,9.364337015922123
chr2,61046625,61046961,chr2:61046625-61046961,1,337,8.78362594793864
chr2,61464355,61464721,chr2:61464355-61464721,1,367,8.803872916469592
chr2,61935190,61935438,chr2:61935190-61935438,1,249,8.46380166319534
chr2,62753696,62753810,chr2:62753696-62753810,1,115,7.014516657901354
chr2,64015274,64015563,chr2:64015274-64015563,1,290,8.734833537873953
chr2,64443457,64443626,chr2:64443457-64443626,1,170,7.7362321844610165
chr2,64545580,64545811,chr2:64545580-64545811,1,232,8.173301850199602
chr2,64552666,64552842,chr2:64552666-64552842,1,177,7.950183698346044
chr2,64554641,64555010,chr2:64554641-64555010,1,370,8.824273797762753
chr2,64995321,64996019,chr2:64995321-64996019,1,699,9.704966663834439
chr2,66054995,66055115,chr2:66054995-66055115,1,121,7.115561673126225
chr2,66385770,66386089,chr2:66385770-66386089,1,320,8.708703390292177
chr2,67845484,67845644,chr2:67845484-67845644,1,161,8.023217394843819
chr2,68618184,68618675,chr2:68618184-68618675,1,492,9.39870317708639
chr2,68989889,68990241,chr2:68989889-68990241,1,353,8.828574652348633
chr2,68993342,68993784,chr2:68993342-68993784,1,443,9.141707990170696
chr2,68994705,68995199,chr2:68994705-68995199,1,495,9.319243967457535
chr2,69025646,69026018,chr2:69025646-69026018,2,373,8.884364550579553
chr2,69035170,69035391,chr2:69035170-69035391,1,222,8.07734315395545
chr2,69241314,69241782,chr2:69241314-69241782,1,469,9.150847037584732
chr2,69481133,69481450,chr2:69481133-69481450,1,318,8.786472493413601
chr2,70048617,70048893,chr2:70048617-70048893,1,277,8.482508169336024
chr2,70270545,70270983,chr2:70270545-70270983,1,439,9.148650718596626
chr2,72058319,72058599,chr2:72058319-72058599,1,281,8.463974073547524
chr2,74446656,74447054,chr2:74446656-74447054,1,399,8.962644244718106
chr2,76025760,76025894,chr2:76025760-76025894,1,135,7.5357021269304125
chr2,80528338,80528730,chr2:80528338-80528730,1,393,8.916100881190179
chr2,80648280,80648615,chr2:80648280-80648615,1,336,8.93195152143806
chr2,84260622,84260661,chr2:84260622-84260661,1,40,5.9502959483530935
chr2,84878729,84879090,chr2:84878729-84879090,2,362,9.054261929899512
chr2,85166635,85167198,chr2:85166635-85167198,1,564,9.474833550483266
chr2,86562971,86563338,chr2:86562971-86563338,1,368,8.70706252546874
chr2,87782814,87783110,chr2:87782814-87783110,1,297,8.49322675604927
chr2,89145309,89145676,chr2:89145309-89145676,2,368,8.850550846253302
chr2,91759872,91760090,chr2:91759872-91760090,1,219,7.976640470420924
chr2,91815826,91816191,chr2:91815826-91816191,1,366,8.802784740340241
chr2,91936197,91936406,chr2:91936197-91936406,1,210,8.042935735816329
chr2,95690046,95690296,chr2:95690046-95690296,1,251,8.284555599774283
chr2,96822944,96823234,chr2:96822944-96823234,2,291,8.436897482974196
chr2,97472369,97472711,chr2:97472369-97472711,1,343,8.77297743024996
chr2,98367978,98368166,chr2:98367978-98368166,1,189,8.0502767050246309
chr2,99391741,99391953,chr2:99391741-99391953,1,213,8.119524777187461
chr2,99548226,99548617,chr2:99548226-99548617,1,392,9.009899749268188
chr2,99639568,99639734,chr2:99639568-99639734,1,167,7.648558295956489
chr2,101094927,101095285,chr2:101094927-101095285,1,359,8.785288211707215
chr2,102150811,102151152,chr2:102150811-102151152,1,342,8.684785885386459
chr2,102162992,102163132,chr2:102162992-102163132,1,141,7.627325322527888
chr2,102243895,102244327,chr2:102243895-102244327,1,433,9.046657342086363
chr2,102515032,102515286,chr2:102515032-102515286,1,255,8.398351426116365
chr2,102744535,102744807,chr2:102744535-102744807,1,273,8.651505058605965
chr2,103126279,103126523,chr2:103126279-103126523,1,245,8.269141823260359
chr2,104503960,104504175,chr2:104503960-104504175,1,216,8.272676784197552
chr2,104583969,104584295,chr2:104583969-104584295,1,327,8.772796766917454
chr2,104949202,104949413,chr2:104949202-104949413,1,212,8.073276514801112
chr2,105275028,105275190,chr2:105275028-105275190,1,163,7.70907223161608
chr2,105459435,105459826,chr2:105459435-105459826,1,392,9.114165235684053
chr2,105460930,105461348,chr2:105460930-105461348,2,419,9.112245613512963
chr2,106026144,106026496,chr2:106026144-106026496,1,353,8.818108286981163
chr2,106490273,106490537,chr2:106490273-106490537,1,265,8.28130577697249
chr2,107886980,107887341,chr2:107886980-107887341,1,362,8.763762333846842
chr2,109648298,109648660,chr2:109648298-109648660,2,363,8.774390887299706
chr2,109790230,109790424,chr2:109790230-109790424,1,195,7.942246093686028
chr2,109864376,109864774,chr2:109864376-109864774,1,399,9.073512076211058
chr2,109934621,109934818,chr2:109934621-109934818,1,198,7.932532035919065
chr2,110319562,110319852,chr2:110319562-110319852,1,291,8.465113923505852
chr2,111958967,111959175,chr2:111958967-111959175,1,209,8.045369898090248
chr2,112390232,112390474,chr2:112390232-112390474,1,243,8.152543360454603
chr2,112428952,112429342,chr2:112428952-112429342,1,391,8.91758275361601
chr2,113551784,113552157,chr2:113551784-113552157,1,374,9.048359297458264
chr2,113556767,113557612,chr2:113556767-113557612,1,846,9.982362059811276
chr2,113657771,113658101,chr2:113657771-113658101,1,331,8.755242396726562
chr2,113693868,113694223,chr2:113693868-113694223,1,356,8.86627191903515
chr2,113811675,113812041,chr2:113811675-113812041,1,367,8.893067680256213
chr2,115656145,115656414,chr2:115656145-115656414,1,270,8.722212565824856
chr2,115945684,115945957,chr2:115945684-115945957,1,274,8.544732384556342
chr2,118740185,118740994,chr2:118740185-118740994,1,810,9.896010981774392
chr2,118878005,118878382,chr2:118878005-118878382,1,378,9.188848437449058
chr2,119266788,119266978,chr2:119266788-119266978,1,191,7.880578498311225
chr2,119660312,119660603,chr2:119660312-119660603,1,292,8.723325039722626
chr2,119661238,119661644,chr2:119661238-119661644,1,407,9.005965550324504
chr2,119744423,119744636,chr2:119744423-119744636,1,214,8.105220944556994
chr2,121279822,121279965,chr2:121279822-121279965,1,144,7.660469998613851
chr2,121523492,121523901,chr2:121523492-121523901,1,410,9.061318222081267
chr2,122132591,122132855,chr2:122132591-122132855,1,265,8.32142565003079
chr2,122480192,122480543,chr2:122480192-122480543,1,352,8.875406104315537
chr2,122994452,122994784,chr2:122994452-122994784,1,333,8.857143731352998
chr2,123497457,123498157,chr2:123497457-123498157,4,701,9.827703928802997
chr2,124260647,124260891,chr2:124260647-124260891,1,245,8.43516887548873
chr2,128207199,128207568,chr2:128207199-128207568,1,370,8.799109873809964
chr2,128375938,128376247,chr2:128375938-128376247,1,310,8.6186081417475
chr2,128598749,128599093,chr2:128598749-128599093,1,345,8.951278170762796
chr2,129490660,129491018,chr2:129490660-129491018,1,359,8.750850199471719
chr2,129492302,129492674,chr2:129492302-129492674,1,373,8.925872207178276
chr2,130500448,130500646,chr2:130500448-130500646,1,199,8.046841792511996
chr2,131058181,131058640,chr2:131058181-131058640,1,460,9.199557365630623
chr2,131483096,131483424,chr2:131483096-131483424,1,329,8.620249082124392
chr2,131586593,131586950,chr2:131586593-131586950,1,358,8.770658601181196
chr2,133640372,133640755,chr2:133640372-133640755,1,384,8.876988290877291
chr2,134084028,134084575,chr2:134084028-134084575,1,548,9.528805880298263
chr2,134433950,134434204,chr2:134433950-134434204,1,255,8.326771941440638
chr2,135020271,135020560,chr2:135020271-135020560,1,290,8.545746587614303
chr2,135054765,135054954,chr2:135054765-135054954,1,190,8.062725230913628
chr2,136887149,136887816,chr2:136887149-136887816,1,668,9.74294813461512
chr2,136889520,136890641,chr2:136889520-136890641,1,1122,10.443361992811147
chr2,136891695,136892258,chr2:136891695-136892258,2,564,9.501298835918208
chr2,136893434,136894485,chr2:136893434-136894485,1,1052,10.344466452516027
chr2,136983439,136984097,chr2:136983439-136984097,2,659,9.646872835197744
chr2,137003597,137004126,chr2:137003597-137004126,1,530,9.315699706773843
chr2,137084668,137085432,chr2:137084668-137085432,1,765,9.91276477015958
chr2,137139482,137140258,chr2:137139482-137140258,1,777,9.955269118883226
chr2,137142069,137142423,chr2:137142069-137142423,3,355,8.915676018136242
chr2,138059421,138059750,chr2:138059421-138059750,1,330,8.772004793514919
chr2,140168949,140169074,chr2:140168949-140169074,1,126,7.369219437279663
chr2,142254464,142254720,chr2:142254464-142254720,1,257,8.751626808137134
chr2,142343061,142343470,chr2:142343061-142343470,2,410,9.115440904346107
chr2,142886868,142887183,chr2:142886868-142887183,1,316,8.56845622410086
chr2,143625721,143626570,chr2:143625721-143626570,1,850,10.048179282264176
chr2,144432660,144432840,chr2:144432660-144432840,1,181,8.148268328473456
chr2,145136238,145136489,chr2:145136238-145136489,1,252,8.334800509024507
chr2,145364166,145364552,chr2:145364166-145364552,2,387,8.99893405364946
chr2,145426968,145427334,chr2:145426968-145427334,1,367,8.935387469600116
chr2,145439912,145440212,chr2:145439912-145440212,1,301,8.654608410848278
chr2,145444229,145444926,chr2:145444229-145444926,3,698,9.880931314184958
chr2,145458776,145459218,chr2:145458776-145459218,1,443,9.234947360284055
chr2,145461218,145461913,chr2:145461218-145461913,1,696,9.827064849783618
chr2,145583333,145583749,chr2:145583333-145583749,2,417,9.140300956124456
chr2,145998951,145999148,chr2:145998951-145999148,2,198,8.020580661151355
chr2,146450569,146451281,chr2:146450569-146451281,1,713,9.929622442267357
chr2,146502726,146503022,chr2:146502726-146503022,1,297,8.737717265316475
chr2,148318690,148318914,chr2:148318690-148318914,1,225,8.374925000840477
chr2,148446935,148447551,chr2:148446935-148447551,2,617,9.653129926666468
chr2,148671388,148671433,chr2:148671388-148671433,1,46,5.494265582515399
chr2,149634441,149634782,chr2:149634441-149634782,1,342,8.76027452602214
chr2,150222263,150222576,chr2:150222263-150222576,1,314,8.781523383135504
chr2,152182104,152182519,chr2:152182104-152182519,1,416,9.151745259609855
chr2,153275296,153275683,chr2:153275296-153275683,1,388,9.135927680044452
chr2,157262022,157262267,chr2:157262022-157262267,1,246,8.358608077751885
chr2,158275476,158275935,chr2:158275476-158275935,1,460,9.144180857506953
chr2,158309744,158310453,chr2:158309744-158310453,1,710,9.773307311658359
chr2,159749466,159749905,chr2:159749466-159749905,1,440,9.075288009684234
chr2,160371940,160372153,chr2:160371940-160372153,1,214,8.509563192759945
chr2,161098241,161098623,chr2:161098241-161098623,1,383,8.885169927335586
chr2,161979819,161979978,chr2:161979819-161979978,1,160,7.803280856460062
chr2,161995715,161996095,chr2:161995715-161996095,1,381,9.22949319974678
chr2,162403275,162403425,chr2:162403275-162403425,1,151,7.477767623525953
chr2,162817649,162818074,chr2:162817649-162818074,1,426,9.11541869738621
chr2,164286683,164286976,chr2:164286683-164286976,1,294,8.829406014723784
chr2,164395243,164395443,chr2:164395243-164395443,1,201,8.25686188772907
chr2,165327196,165327565,chr2:165327196-165327565,1,370,8.89768279080075
chr2,166649551,166649790,chr2:166649551-166649790,1,240,8.229475307115289
chr2,166982475,166982914,chr2:166982475-166982914,1,440,9.253032241449732
chr2,167986377,167986743,chr2:167986377-167986743,1,367,8.984172688352617
chr2,168291941,168292335,chr2:168291941-168292335,2,395,9.11803584561904
chr2,171069063,171069605,chr2:171069063-171069605,3,543,9.375794215595452
chr2,171544061,171544424,chr2:171544061-171544424,2,364,8.919059948646282
chr2,171786835,171787228,chr2:171786835-171787228,1,394,8.956263680983044
chr2,172621126,172621511,chr2:172621126-172621511,1,386,9.113165866466966
chr2,172747551,172747817,chr2:172747551-172747817,2,267,8.38801737833998
chr2,172957811,172957994,chr2:172957811-172957994,1,184,7.742238204673966
chr2,173360929,173361289,chr2:173360929-173361289,1,361,8.847293364043088
chr2,173638341,173638732,chr2:173638341-173638732,1,392,8.812858545654816
chr2,174018058,174018645,chr2:174018058-174018645,1,588,9.770547694793805
chr2,174886492,174886884,chr2:174886492-174886884,1,393,8.986565962152117
chr2,174896632,174897390,chr2:174896632-174897390,1,759,9.903403620046788
chr2,175465107,175465494,chr2:175465107-175465494,1,388,9.01777696895343
chr2,175519164,175519290,chr2:175519164-175519290,1,127,7.207792413764705
chr2,175540530,175540594,chr2:175540530-175540594,1,65,6.250951535624172
chr2,176608884,176609040,chr2:176608884-176609040,1,157,7.856249112130655
chr2,176679444,176679588,chr2:176679444-176679588,1,145,7.371000487574198
chr2,176839402,176839757,chr2:176839402-176839757,1,356,9.062387759829848
chr2,176969861,176970296,chr2:176969861-176970296,1,436,9.037181342522336
chr2,182120429,182120775,chr2:182120429-182120775,1,347,8.990573864013607
chr2,182177260,182177572,chr2:182177260-182177572,1,313,8.682322701991495
chr2,182418889,182419281,chr2:182418889-182419281,1,393,9.081743978507928
chr2,185997791,185998168,chr2:185997791-185998168,1,378,8.65107328216277
chr2,187263813,187264095,chr2:187263813-187264095,2,283,8.487773046690652
chr2,191724246,191724433,chr2:191724246-191724433,2,188,7.902061496144849
chr2,191980034,191980494,chr2:191980034-191980494,2,461,9.350918903666267
chr2,192071077,192071476,chr2:192071077-192071476,1,400,8.940324684680444
chr2,192540623,192541368,chr2:192540623-192541368,1,746,9.895569093232647
chr2,192709927,192710444,chr2:192709927-192710444,1,518,9.285609157197186
chr2,192893540,192893930,chr2:192893540-192893930,1,391,8.865195565178434
chr2,196425923,196426330,chr2:196425923-196426330,1,408,9.138302281372498
chr2,196478695,196478993,chr2:196478695-196478993,2,299,8.751349583978387
