chromosome,start,end,enhancer,count,length,s_entropy
chr20,36927231,36927507,chr20:36927231-36927507,1,277,9.365526303418578
chr20,37351314,37351914,chr20:37351314-37351914,1,601,10.467796001858535
chr20,37484889,37485200,chr20:37484889-37485200,2,312,9.642494682532053
chr20,38739667,38739753,chr20:38739667-38739753,1,87,7.608351531598603
chr20,38955417,38955827,chr20:38955417-38955827,1,411,9.996562840956889
chr20,38988320,38988484,chr20:38988320-38988484,1,165,8.641430763166827
chr20,39126526,39126746,chr20:39126526-39126746,1,221,9.05464803659016
chr20,39620099,39620424,chr20:39620099-39620424,1,326,9.694317823873394
chr20,39787054,39787387,chr20:39787054-39787387,1,334,9.68463181070761
chr20,39863255,39863566,chr20:39863255-39863566,2,312,9.568657972589422
chr20,40261592,40261781,chr20:40261592-40261781,1,190,8.849458895696417
chr20,41098722,41098865,chr20:41098722-41098865,1,144,8.46336836738245
chr20,41113750,41113899,chr20:41113750-41113899,1,150,8.467277278142342
chr20,41641358,41641720,chr20:41641358-41641720,1,363,9.832144193151219
chr20,41647538,41647782,chr20:41647538-41647782,1,245,9.10793770192233
chr20,42189975,42190335,chr20:42189975-42190335,1,361,9.627007153010338
chr20,42379932,42380273,chr20:42379932-42380273,2,342,9.644678805454515
chr20,42809563,42809791,chr20:42809563-42809791,1,229,9.098292573467772
chr20,43123975,43124199,chr20:43123975-43124199,1,225,9.111972172593207
chr20,43271158,43271637,chr20:43271158-43271637,1,480,10.168331062853513
chr20,43272652,43273023,chr20:43272652-43273023,1,372,9.74260725237129
chr20,43972821,43973151,chr20:43972821-43973151,1,331,9.618350752338454
chr20,44627049,44627270,chr20:44627049-44627270,2,222,9.08821087521293
chr20,44855330,44855616,chr20:44855330-44855616,1,287,9.417419208124107
chr20,45006307,45006609,chr20:45006307-45006609,1,303,9.536075282781429
chr20,45180548,45180762,chr20:45180548-45180762,2,215,9.020470080270607
chr20,45215788,45216003,chr20:45215788-45216003,1,216,8.980037211773157
chr20,45399106,45399311,chr20:45399106-45399311,2,206,8.9439130762997
chr20,45962816,45963214,chr20:45962816-45963214,2,399,9.852880726651756
chr20,45988883,45989283,chr20:45988883-45989283,1,401,9.90138881308673
chr20,46356086,46356757,chr20:46356086-46356757,2,672,10.623870688451152
chr20,46627599,46627830,chr20:46627599-46627830,1,232,9.167044615807216
chr20,46631322,46631686,chr20:46631322-46631686,1,365,9.800947058969642
chr20,46632163,46632260,chr20:46632163-46632260,1,98,7.910381795679601
chr20,47344986,47345424,chr20:47344986-47345424,1,439,10.079456987834414
chr20,47386003,47386431,chr20:47386003-47386431,1,429,10.008846114476086
chr20,47400245,47400718,chr20:47400245-47400718,1,474,10.173748646001197
chr20,47411311,47411704,chr20:47411311-47411704,1,394,9.8692649395926
chr20,47434951,47435381,chr20:47434951-47435381,4,431,9.972888995543578
chr20,47471567,47471956,chr20:47471567-47471956,1,390,9.841978253546863
chr20,47544338,47544681,chr20:47544338-47544681,1,344,9.675908632230108
chr20,47784409,47784640,chr20:47784409-47784640,1,232,9.13974593732066
chr20,48042790,48043187,chr20:48042790-48043187,1,398,9.93687997720287
chr20,48165703,48166239,chr20:48165703-48166239,2,537,10.282967690902469
chr20,48201281,48201539,chr20:48201281-48201539,1,259,9.297317434774833
chr20,48207635,48208270,chr20:48207635-48208270,1,636,10.607069722762855
chr20,48212349,48213057,chr20:48212349-48213057,1,709,10.72135398820601
chr20,48221158,48221415,chr20:48221158-48221415,1,258,9.266296747680148
chr20,48291121,48291501,chr20:48291121-48291501,1,381,9.828626199514833
chr20,48311078,48311758,chr20:48311078-48311758,1,681,10.453267989725168
chr20,48313235,48313496,chr20:48313235-48313496,1,262,9.254201223059061
chr20,48383666,48383949,chr20:48383666-48383949,2,284,9.458082435724656
chr20,48384741,48385230,chr20:48384741-48385230,2,490,10.199320001942263
chr20,48411231,48411773,chr20:48411231-48411773,1,543,10.342779821263644
chr20,48496798,48497000,chr20:48496798-48497000,1,203,8.892975152386164
chr20,48619796,48620156,chr20:48619796-48620156,1,361,9.73207260583312
chr20,48707582,48707967,chr20:48707582-48707967,1,386,9.76518789258543
chr20,48760872,48761304,chr20:48760872-48761304,1,433,10.042208667763365
chr20,48837485,48837796,chr20:48837485-48837796,1,312,9.531640356762335
chr20,48869312,48869682,chr20:48869312-48869682,1,371,9.85836150158861
chr20,48887757,48888308,chr20:48887757-48888308,1,552,10.334942458632428
chr20,48921857,48922230,chr20:48921857-48922230,1,374,9.779980291889773
chr20,48924890,48925591,chr20:48924890-48925591,2,702,10.716006182445863
chr20,48955318,48955837,chr20:48955318-48955837,1,520,10.296650844979911
chr20,49058248,49058472,chr20:49058248-49058472,1,225,9.106336022965799
chr20,49067387,49067853,chr20:49067387-49067853,1,467,10.139946673383431
chr20,49120900,49121269,chr20:49120900-49121269,1,370,9.809504554028615
chr20,49134968,49135201,chr20:49134968-49135201,1,234,9.086144217432373
chr20,49943865,49944229,chr20:49943865-49944229,2,365,9.687957041190172
chr20,49963208,49963745,chr20:49963208-49963745,1,538,10.066718030236991
chr20,49976918,49977375,chr20:49976918-49977375,2,458,10.101682568601916
chr20,49982609,49983533,chr20:49982609-49983533,1,925,11.111427140742743
chr20,50017073,50017292,chr20:50017073-50017292,1,220,9.032070398211124
chr20,50021136,50021625,chr20:50021136-50021625,1,490,10.201230077639808
chr20,50100584,50100753,chr20:50100584-50100753,1,170,8.739263640343987
chr20,50109964,50110357,chr20:50109964-50110357,1,394,9.89310526689705
chr20,50114638,50114822,chr20:50114638-50114822,2,185,8.779797389785424
chr20,50272756,50273155,chr20:50272756-50273155,1,400,9.82961939215935
chr20,52196593,52196861,chr20:52196593-52196861,1,269,9.31593813598366
chr20,52212842,52213180,chr20:52212842-52213180,1,339,9.643676110746478
chr20,52238527,52238650,chr20:52238527-52238650,1,124,8.126901550607883
chr20,52239995,52240318,chr20:52239995-52240318,1,324,9.534938679665663
chr20,52272747,52273002,chr20:52272747-52273002,1,256,9.23869927640383
chr20,52346173,52346470,chr20:52346173-52346470,1,298,9.479697509507032
chr20,52355086,52355238,chr20:52355086-52355238,1,153,8.504128905979785
chr20,52446362,52446831,chr20:52446362-52446831,1,470,10.101339667127426
chr20,52452051,52452403,chr20:52452051-52452403,1,353,9.677120136543321
chr20,52456095,52456522,chr20:52456095-52456522,1,428,10.031390054382609
chr20,52480421,52480878,chr20:52480421-52480878,2,458,10.057684246955795
chr20,52516990,52517464,chr20:52516990-52517464,2,475,10.14043841135365
chr20,52520115,52520714,chr20:52520115-52520714,1,600,10.490108120128452
chr20,52523670,52524265,chr20:52523670-52524265,1,596,10.246648517948092
chr20,52532315,52532889,chr20:52532315-52532889,1,575,10.437278358501443
chr20,52542599,52542948,chr20:52542599-52542948,1,350,9.683075065758691
chr20,53250335,53250676,chr20:53250335-53250676,1,342,9.656887517612367
chr20,53767730,53768068,chr20:53767730-53768068,1,339,9.685146348471237
chr20,54378872,54378966,chr20:54378872-54378966,1,95,7.826160001867561
chr20,54937921,54938113,chr20:54937921-54938113,1,193,8.90556797471654
chr20,54984681,54984944,chr20:54984681-54984944,1,264,9.30913401621212
chr20,55041146,55041327,chr20:55041146-55041327,1,182,8.766390474499794
chr20,55750465,55750757,chr20:55750465-55750757,1,293,9.459726832010002
chr20,56255217,56255759,chr20:56255217-56255759,1,543,10.33545391975179
chr20,56270075,56270492,chr20:56270075-56270492,1,418,9.948393412415204
chr20,56273255,56273697,chr20:56273255-56273697,1,443,10.006498605530037
chr20,56323662,56324029,chr20:56323662-56324029,1,368,9.6230883137114
chr20,56592321,56592469,chr20:56592321-56592469,1,149,8.40256899317622
chr20,57198784,57199334,chr20:57198784-57199334,1,551,10.1807946341625
chr20,57586300,57586427,chr20:57586300-57586427,1,128,8.1966283725539
chr20,57694611,57694956,chr20:57694611-57694956,1,346,9.691897571557922
chr20,57698182,57698583,chr20:57698182-57698583,1,402,9.880493049249504
chr20,57739884,57740307,chr20:57739884-57740307,1,424,9.950439648908123
chr20,57740587,57741260,chr20:57740587-57741260,1,674,10.661785887630357
chr20,57750104,57750489,chr20:57750104-57750489,2,386,9.879997328349875
chr20,57760235,57760388,chr20:57760235-57760388,1,154,8.486609514301444
chr20,57807175,57807573,chr20:57807175-57807573,2,399,9.8913206017757
chr20,58436515,58436843,chr20:58436515-58436843,1,329,9.596487596376091
chr20,58451421,58451787,chr20:58451421-58451787,1,367,9.487689395232676
chr20,58459134,58459312,chr20:58459134-58459312,1,179,8.720149606355331
chr20,58680257,58680439,chr20:58680257-58680439,1,183,8.794153009270865
chr20,59601014,59601048,chr20:59601014-59601048,1,35,2.763883930259841
chr20,59736933,59737143,chr20:59736933-59737143,1,211,8.877090889485846
chr20,59989556,59989819,chr20:59989556-59989819,1,264,9.290428410942623
chr20,60103711,60103923,chr20:60103711-60103923,1,213,8.920675354132234
chr20,60534504,60534836,chr20:60534504-60534836,1,333,9.569642693077087
chr20,60933408,60933760,chr20:60933408-60933760,2,353,9.70616822436114
chr20,60943690,60943839,chr20:60943690-60943839,1,150,8.499829223628035
chr20,61076779,61077313,chr20:61076779-61077313,1,535,10.337504871878203
chr20,61317452,61317806,chr20:61317452-61317806,1,355,9.681759671015806
chr20,61506279,61506510,chr20:61506279-61506510,1,232,9.064712632221383
chr20,61620731,61620885,chr20:61620731-61620885,2,155,8.46549401723072
chr20,61787415,61787725,chr20:61787415-61787725,1,311,9.530430274249479
chr20,62276090,62276438,chr20:62276090-62276438,1,349,9.717379476459541
chr20,62434819,62434987,chr20:62434819-62434987,1,169,8.560888257805052
chr20,62466212,62466776,chr20:62466212-62466776,1,565,10.438398029972552
chr21,10852099,10852403,chr21:10852099-10852403,1,305,9.085413012978453
chr21,11095741,11096142,chr21:11095741-11096142,1,402,9.876829072871466
chr21,11109153,11109188,chr21:11109153-11109188,1,36,6.285163098057444
chr21,11184749,11185145,chr21:11184749-11185145,2,397,9.866879566159042
chr21,15597620,15597728,chr21:15597620-15597728,1,109,8.017099075124117
chr21,15853222,15853437,chr21:15853222-15853437,1,216,8.95945286090697
chr21,15853891,15854146,chr21:15853891-15854146,1,256,9.09070734902804
chr21,15940274,15940507,chr21:15940274-15940507,1,234,9.09103132293323
chr21,15962241,15962603,chr21:15962241-15962603,3,363,9.722476117386025
chr21,16129964,16130277,chr21:16129964-16130277,1,314,9.585315291494046
chr21,16235978,16236341,chr21:16235978-16236341,1,364,9.744071209152896
chr21,16596629,16597038,chr21:16596629-16597038,1,410,9.945948670316518
chr21,16886196,16886753,chr21:16886196-16886753,1,558,10.40631472741069
chr21,17059525,17059848,chr21:17059525-17059848,1,324,9.59876641398902
chr21,17959400,17959753,chr21:17959400-17959753,1,354,9.716216654929335
chr21,18183173,18183582,chr21:18183173-18183582,1,410,9.95422863382492
chr21,18706000,18706364,chr21:18706000-18706364,1,365,9.250533929413347
chr21,19148249,19148394,chr21:19148249-19148394,1,146,8.433651339428453
chr21,20866297,20866716,chr21:20866297-20866716,1,420,9.670376618970446
chr21,21202916,21203232,chr21:21202916-21203232,2,317,9.530891493792758
chr21,21370888,21371541,chr21:21370888-21371541,1,654,10.65188928655194
chr21,22510106,22510468,chr21:22510106-22510468,2,363,9.770497137417612
chr21,25487464,25487861,chr21:25487464-25487861,1,398,9.851813072575043
chr21,26745282,26745696,chr21:26745282-26745696,1,415,9.963040540047169
chr21,26795177,26795760,chr21:26795177-26795760,1,584,10.404456653582972
chr21,26797576,26797732,chr21:26797576-26797732,1,157,8.561131756693824
chr21,26800874,26801226,chr21:26800874-26801226,1,353,9.73907194022217
chr21,26823616,26823948,chr21:26823616-26823948,1,333,9.592238062764405
chr21,26834834,26835160,chr21:26834834-26835160,1,327,9.538498481214516
chr21,26874070,26874470,chr21:26874070-26874470,1,401,9.857396459613017
chr21,26932540,26932977,chr21:26932540-26932977,1,438,10.044265631527708
chr21,26956680,26957339,chr21:26956680-26957339,1,660,10.612825824409736
chr21,26962945,26963646,chr21:26962945-26963646,2,702,10.666074203323666
chr21,27190800,27191132,chr21:27190800-27191132,1,333,9.672523261221409
chr21,27565740,27565891,chr21:27565740-27565891,1,152,8.301643430359634
chr21,27941974,27942311,chr21:27941974-27942311,1,338,9.59217197733128
chr21,28139328,28139669,chr21:28139328-28139669,1,342,9.64375940738303
chr21,28797067,28797570,chr21:28797067-28797570,2,504,9.954181915828373
chr21,28942556,28942990,chr21:28942556-28942990,1,435,10.067212264087592
chr21,28955057,28955188,chr21:28955057-28955188,1,132,8.307478897491617
chr21,28962741,28962988,chr21:28962741-28962988,1,248,9.19032772026274
chr21,29186148,29186441,chr21:29186148-29186441,1,294,9.399943440470567
chr21,29660800,29661042,chr21:29660800-29661042,1,243,8.745105959462116
chr21,30005077,30005224,chr21:30005077-30005224,1,148,8.442932207328589
chr21,30006167,30006692,chr21:30006167-30006692,1,526,10.280061674166898
chr21,30191610,30191885,chr21:30191610-30191885,1,276,9.230076599829946
chr21,30555048,30555502,chr21:30555048-30555502,1,455,10.078664799377963
chr21,30556221,30556698,chr21:30556221-30556698,1,478,10.189533160944698
chr21,30567933,30569654,chr21:30567933-30569654,3,1722,11.998142390683565
chr21,30927917,30928144,chr21:30927917-30928144,2,228,9.097477837668505
chr21,31029045,31029571,chr21:31029045-31029571,1,527,10.282215874625757
chr21,32545126,32545440,chr21:32545126-32545440,1,315,9.514349249729179
chr21,32727234,32727499,chr21:32727234-32727499,2,266,9.345010104774047
chr21,32929453,32930069,chr21:32929453-32930069,1,617,10.426900897092262
chr21,34383379,34383510,chr21:34383379-34383510,1,132,8.322798470103592
chr21,34431694,34432299,chr21:34431694-34432299,1,606,10.555458855842003
chr21,34574426,34574564,chr21:34574426-34574564,1,139,8.40838939417968
chr21,34659541,34659728,chr21:34659541-34659728,1,188,8.853417140568764
chr21,34718616,34718973,chr21:34718616-34718973,1,358,9.720139513113999
chr21,34755296,34756154,chr21:34755296-34756154,1,859,10.985375915368131
chr21,34760614,34760812,chr21:34760614-34760812,1,199,8.87982729583065
chr21,34766608,34766854,chr21:34766608-34766854,1,247,9.228961556382773
chr21,35570503,35571291,chr21:35570503-35571291,1,789,10.89252186527861
chr21,35755034,35755164,chr21:35755034-35755164,1,131,8.261884286864106
chr21,36185927,36186112,chr21:36185927-36186112,1,186,8.761760504140545
chr21,36208387,36209191,chr21:36208387-36209191,2,805,10.911585509243189
chr21,36254204,36254725,chr21:36254204-36254725,1,522,10.264801790016696
chr21,36339843,36340239,chr21:36339843-36340239,1,397,9.929348009049665
chr21,36341048,36341379,chr21:36341048-36341379,1,332,9.641812969928989
chr21,36379576,36379916,chr21:36379576-36379916,1,341,9.703759385205357
chr21,36418469,36418852,chr21:36418469-36418852,1,384,9.851896708362457
chr21,36801404,36801749,chr21:36801404-36801749,1,346,9.604395143212558
chr21,36850560,36850920,chr21:36850560-36850920,1,361,9.754309826642112
chr21,36864275,36864649,chr21:36864275-36864649,2,375,9.847006550918817
chr21,36900506,36900710,chr21:36900506-36900710,1,205,8.964551594902458
chr21,36936186,36936505,chr21:36936186-36936505,1,320,9.56229480590361
chr21,38232574,38232719,chr21:38232574-38232719,1,146,8.226335692534338
chr21,39004614,39004980,chr21:39004614-39004980,1,367,9.733004284905537
chr21,39236235,39236462,chr21:39236235-39236462,1,228,9.056417327874112
chr21,39237518,39237709,chr21:39237518-39237709,1,192,8.750227360279013
chr21,39618516,39618880,chr21:39618516-39618880,2,365,9.78276802844322
chr21,39630445,39631374,chr21:39630445-39631374,2,930,11.06203569413569
chr21,39649239,39650359,chr21:39649239-39650359,1,1121,11.368704839309968
chr21,39675119,39675662,chr21:39675119-39675662,1,544,10.350456270386525
chr21,39687013,39687366,chr21:39687013-39687366,1,354,9.791344470716234
chr21,39715625,39715930,chr21:39715625-39715930,1,306,9.497814923206866
chr21,39724680,39725061,chr21:39724680-39725061,2,382,9.861081501030947
chr21,39810382,39810731,chr21:39810382-39810731,1,350,9.684761811531311
chr21,39851933,39852258,chr21:39851933-39852258,1,326,9.563274739443981
chr21,39863643,39864017,chr21:39863643-39864017,2,375,9.756880212053149
chr21,40182920,40183779,chr21:40182920-40183779,5,860,10.960903513618922
chr21,40278958,40279421,chr21:40278958-40279421,1,464,10.121738895904802
chr21,40356559,40356767,chr21:40356559-40356767,1,209,8.894149898207877
chr21,40393264,40393350,chr21:40393264-40393350,1,87,7.761283565583209
chr21,40451581,40451961,chr21:40451581-40451961,1,381,9.712594762619073
chr21,40466283,40466718,chr21:40466283-40466718,1,436,10.050279450377186
chr21,41266062,41266444,chr21:41266062-41266444,2,383,9.835573668297558
chr21,41975298,41975641,chr21:41975298-41975641,1,344,9.69848573929735
chr21,42057860,42058158,chr21:42057860-42058158,1,299,9.174960883237105
chr21,42122707,42122949,chr21:42122707-42122949,2,243,9.172385324688657
chr21,42133309,42133668,chr21:42133309-42133668,1,360,9.783369949217386
chr21,42543184,42543509,chr21:42543184-42543509,1,326,9.607135495791393
chr21,42610946,42611279,chr21:42610946-42611279,1,334,9.663159867818745
chr21,42619630,42619951,chr21:42619630-42619951,1,322,9.507041196594006
chr21,43062216,43062499,chr21:43062216-43062499,1,284,9.365022478871678
chr21,43188787,43189188,chr21:43188787-43189188,2,402,9.855896960015393
chr21,43214290,43214658,chr21:43214290-43214658,1,369,9.812265468159458
chr21,43372239,43372638,chr21:43372239-43372638,1,400,9.928503250086012
chr21,43460613,43461088,chr21:43460613-43461088,1,476,10.110473732432961
chr21,43500906,43501194,chr21:43500906-43501194,1,289,9.356593969739603
chr21,43641830,43642232,chr21:43641830-43642232,1,403,9.891472662625029
chr21,43657721,43658000,chr21:43657721-43658000,1,280,9.423552667102012
chr21,43884364,43884604,chr21:43884364-43884604,1,241,9.09332486684761
chr21,43885293,43886049,chr21:43885293-43886049,1,757,10.8510881263767
chr21,43956047,43956238,chr21:43956047-43956238,1,192,8.828942308690507
chr21,44103716,44104369,chr21:44103716-44104369,1,654,10.604068310572618
chr21,44104688,44105340,chr21:44104688-44105340,1,653,10.553522252538354
chr21,44573696,44574026,chr21:44573696-44574026,1,331,9.479196801381601
chr21,44727448,44727599,chr21:44727448-44727599,1,152,8.474094046084687
chr21,44819332,44820064,chr21:44819332-44820064,1,733,10.775746440477738
chr21,44831131,44831382,chr21:44831131-44831382,1,252,9.114086289812157
chr21,44848808,44849083,chr21:44848808-44849083,1,276,9.427081928227727
chr21,44860778,44861412,chr21:44860778-44861412,3,635,10.540915684050212
chr21,44914466,44914931,chr21:44914466-44914931,1,466,10.105401988661644
chr21,44936784,44937143,chr21:44936784-44937143,1,360,9.762458165342737
chr21,45065485,45065706,chr21:45065485-45065706,1,222,9.028345462329568
chr21,45203235,45203378,chr21:45203235-45203378,1,144,8.343269833969298
chr21,45267315,45267647,chr21:45267315-45267647,1,333,9.580294938031791
chr21,45394155,45394780,chr21:45394155-45394780,1,626,10.047037056474894
chr21,45441566,45441868,chr21:45441566-45441868,1,303,9.54459232569471
chr21,45543595,45544017,chr21:45543595-45544017,1,423,9.936392090224722
chr21,45558236,45558599,chr21:45558236-45558599,1,364,9.70163280149668
chr21,45563949,45564214,chr21:45563949-45564214,1,266,9.32347180048963
chr21,45566076,45566451,chr21:45566076-45566451,1,376,9.721419176362414
chr21,45577373,45578052,chr21:45577373-45578052,1,680,10.564498894972754
chr21,45612024,45612292,chr21:45612024-45612292,1,269,9.422124268079166
chr21,46295070,46295864,chr21:46295070-46295864,1,795,10.881984457011612
chr21,46298625,46298957,chr21:46298625-46298957,1,333,9.647727135252278
chr21,46389792,46390113,chr21:46389792-46390113,1,322,9.637660298408491
chr21,46769779,46770045,chr21:46769779-46770045,1,267,9.232064760386919
chr21,46783934,46784395,chr21:46783934-46784395,1,462,10.054335734593817
chr21,46891281,46891413,chr21:46891281-46891413,1,133,8.39064480626322
chr21,46894520,46894647,chr21:46894520-46894647,1,128,8.220393770183351
chr21,47035179,47035682,chr21:47035179-47035682,1,504,10.11868652586809
chr21,47038276,47038513,chr21:47038276-47038513,3,238,9.068387159990253
chr21,47442529,47442669,chr21:47442529-47442669,1,141,8.405885472513399
chr21,47512247,47512670,chr21:47512247-47512670,2,424,9.964440228295137
chr21,47993556,47993894,chr21:47993556-47993894,1,339,9.33609073598015
chr21,48046497,48046712,chr21:48046497-48046712,1,216,9.009198349625816
chr22,17305568,17305779,chr22:17305568-17305779,1,212,8.999466928318677
chr22,17745323,17745619,chr22:17745323-17745619,1,297,9.414923478326669
chr22,18372617,18372984,chr22:18372617-18372984,1,368,9.827358529636001
chr22,18402310,18402530,chr22:18402310-18402530,1,221,9.081496102768973
chr22,18402838,18403339,chr22:18402838-18403339,1,502,10.176753938234556
chr22,18551113,18551402,chr22:18551113-18551402,1,290,9.496648585806096
chr22,18919384,18919770,chr22:18919384-18919770,3,387,9.86778034103838
chr22,19072724,19073088,chr22:19072724-19073088,1,365,9.832029406787065
chr22,19874514,19874924,chr22:19874514-19874924,1,411,9.88510398249283
chr22,19883943,19884390,chr22:19883943-19884390,1,448,10.094333069530025
chr22,20142939,20143182,chr22:20142939-20143182,1,244,9.108604544415435
chr22,20258205,20258516,chr22:20258205-20258516,1,312,9.585907571585247
chr22,20863506,20864089,chr22:20863506-20864089,1,584,10.46578345936065
chr22,21103174,21103455,chr22:21103174-21103455,1,282,9.400353611271937
chr22,21117223,21117320,chr22:21117223-21117320,1,98,7.882380882327482
chr22,21132162,21132336,chr22:21132162-21132336,1,175,8.76429187926911
chr22,22098382,22098623,chr22:22098382-22098623,1,242,9.18382766273718
chr22,22603390,22603658,chr22:22603390-22603658,1,269,9.365555243898857
chr22,22861017,22861374,chr22:22861017-22861374,1,358,9.774204847548756
chr22,23178819,23179026,chr22:23178819-23179026,1,208,8.979862683977336
chr22,23356474,23356833,chr22:23356474-23356833,2,360,9.779502791309216
chr22,23480066,23480419,chr22:23480066-23480419,1,354,9.788386660771206
chr22,24186544,24186827,chr22:24186544-24186827,1,284,9.446212232528994
chr22,24752898,24753006,chr22:24752898-24753006,1,109,8.088400266232517
chr22,24870306,24870552,chr22:24870306-24870552,1,247,9.213174648317882
chr22,24878539,24879065,chr22:24878539-24879065,1,527,10.263132180845835
chr22,24907169,24907526,chr22:24907169-24907526,1,358,9.7325184887109355
chr22,27043800,27044733,chr22:27043800-27044733,2,934,11.109093645878758
chr22,27508990,27509624,chr22:27508990-27509624,1,635,10.619834782120433
chr22,27511834,27512126,chr22:27511834-27512126,1,293,9.430269015559745
chr22,27520301,27520693,chr22:27520301-27520693,1,393,9.87497952820396
chr22,27520704,27520983,chr22:27520704-27520983,1,280,9.36313131843007
chr22,27530003,27530818,chr22:27530003-27530818,1,816,10.952900041954202
chr22,27616278,27616656,chr22:27616278-27616656,1,379,9.827850890972513
chr22,27637752,27637979,chr22:27637752-27637979,1,228,9.158377124171256
chr22,27695108,27695506,chr22:27695108-27695506,1,399,9.835979085110871
chr22,27816576,27816924,chr22:27816576-27816924,1,349,9.72487093012581
chr22,27872779,27873029,chr22:27872779-27873029,1,251,9.216160324555903
chr22,28066220,28066571,chr22:28066220-28066571,1,352,9.752264641413449
chr22,28304832,28305219,chr22:28304832-28305219,1,388,9.773366990122463
chr22,28536034,28536328,chr22:28536034-28536328,1,295,9.533016899255871
chr22,28837872,28838192,chr22:28837872-28838192,1,321,9.483699991279202
chr22,29319930,29320200,chr22:29319930-29320200,2,271,9.241872932431939
chr22,30018031,30018407,chr22:30018031-30018407,1,377,9.78883477814892
chr22,30547529,30547853,chr22:30547529-30547853,1,325,9.574264604281344
chr22,30557275,30557519,chr22:30557275-30557519,1,245,9.19971606426095
chr22,30601535,30602099,chr22:30601535-30602099,1,565,10.375260504270418
chr22,30608541,30609106,chr22:30608541-30609106,2,566,10.422953756589838
chr22,30631749,30632163,chr22:30631749-30632163,1,415,9.959711849932246
chr22,30650339,30650644,chr22:30650339-30650644,1,306,9.568663677897124
chr22,30653574,30654311,chr22:30653574-30654311,1,738,10.765174076694962
chr22,30657088,30657478,chr22:30657088-30657478,2,391,9.867136364710227
chr22,30666798,30667328,chr22:30666798-30667328,1,531,10.288188153002931
chr22,30721148,30721367,chr22:30721148-30721367,1,220,9.109868185399106
chr22,30808332,30808723,chr22:30808332-30808723,2,392,9.895266193433924
chr22,31606567,31606987,chr22:31606567-31606987,1,421,10.018569978442102
chr22,32291389,32291694,chr22:32291389-32291694,2,306,9.532494877708665
chr22,32928366,32928835,chr22:32928366-32928835,1,470,10.155769528247218
chr22,33000436,33000667,chr22:33000436-33000667,1,232,8.73248892124023
chr22,33176423,33176673,chr22:33176423-33176673,1,251,9.258568662140547
chr22,36172767,36172943,chr22:36172767-36172943,1,177,8.689106908714658
chr22,36558232,36558675,chr22:36558232-36558675,2,444,10.065903609629185
chr22,36750973,36751374,chr22:36750973-36751374,1,402,9.58866462405223
chr22,36762359,36762844,chr22:36762359-36762844,1,486,10.21389118692839
chr22,36806147,36806450,chr22:36806147-36806450,1,304,9.354866520879053
chr22,36866824,36867261,chr22:36866824-36867261,1,438,10.00898405298377
chr22,37062717,37062867,chr22:37062717-37062867,1,151,8.524263676820187
chr22,37258335,37258758,chr22:37258335-37258758,1,424,9.995125587571362
chr22,37280835,37281147,chr22:37280835-37281147,1,313,9.53293639273864
chr22,37297352,37297636,chr22:37297352-37297636,1,285,9.448002173953178
chr22,37299850,37299981,chr22:37299850-37299981,1,132,8.197789117964074
chr22,37338744,37339097,chr22:37338744-37339097,1,354,9.706411015873819
chr22,37339496,37339605,chr22:37339496-37339605,1,110,8.072543702048335
chr22,37428831,37429188,chr22:37428831-37429188,1,358,9.714448307229482
chr22,37483105,37483447,chr22:37483105-37483447,1,343,9.689714729806278
chr22,37484097,37484413,chr22:37484097-37484413,1,317,9.63011498927676
chr22,37558444,37558999,chr22:37558444-37558999,1,556,10.417534921868695
chr22,37559521,37559940,chr22:37559521-37559940,1,420,10.026391178562237
chr22,37638328,37638951,chr22:37638328-37638951,1,624,10.532889309581268
chr22,37669607,37669944,chr22:37669607-37669944,1,338,9.677522081895079
chr22,38543874,38544080,chr22:38543874-38544080,1,207,8.93315476006878
chr22,38624836,38625209,chr22:38624836-38625209,1,374,9.831501391517593
chr22,38711439,38711868,chr22:38711439-38711868,1,430,9.898982959094557
chr22,38859370,38859653,chr22:38859370-38859653,1,284,9.317148809331137
chr22,39343276,39343645,chr22:39343276-39343645,1,370,9.779020710969753
chr22,39486366,39486808,chr22:39486366-39486808,1,443,10.043312467016618
chr22,39677256,39677416,chr22:39677256-39677416,1,161,8.539881592542608
chr22,39704707,39705214,chr22:39704707-39705214,2,508,10.18187930940363
chr22,39788576,39788924,chr22:39788576-39788924,1,349,9.717345647520462
chr22,40309233,40309614,chr22:40309233-40309614,1,382,9.876162952632313
chr22,40353323,40353575,chr22:40353323-40353575,1,253,9.278491334822197
chr22,40575185,40575584,chr22:40575185-40575584,1,400,9.91518157540108
chr22,41684313,41684541,chr22:41684313-41684541,1,229,9.1058935318895209
chr22,42840483,42840921,chr22:42840483-42840921,1,439,10.021262476560254
chr22,43325269,43325577,chr22:43325269-43325577,1,309,9.541039698905143
chr22,43326716,43327350,chr22:43326716-43327350,1,635,10.564612032753613
chr22,43659776,43660445,chr22:43659776-43660445,1,670,10.575996037764298
chr22,44906403,44906765,chr22:44906403-44906765,2,363,9.752616627988688
chr22,45080339,45080681,chr22:45080339-45080681,1,343,9.662674736434987
chr22,45489638,45489739,chr22:45489638-45489739,1,102,7.940716103612177
chr22,45501114,45501367,chr22:45501114-45501367,1,254,9.088337562719115
chr22,45554826,45555155,chr22:45554826-45555155,1,330,9.570864087103152
chr22,45642150,45642482,chr22:45642150-45642482,1,333,9.664574080528725
chr22,46035019,46035329,chr22:46035019-46035329,1,311,9.507545369590035
chr22,46470082,46470656,chr22:46470082-46470656,1,575,10.450076895928778
