chromosome,start,end,promoter,count,length,s_entropy
chr20,60696516,60698516,chr20:60696516-60698516,3,2001,12.261854426619752
chr20,60717514,60719514,chr20:60717514-60719514,1,2001,12.24864875537197
chr20,60717775,60719775,chr20:60717775-60719775,2,2001,12.2449993895094
chr20,60757080,60759080,chr20:60757080-60759080,5,2001,12.217076900976588
chr20,60941368,60943368,chr20:60941368-60943368,1,2001,12.30416382691174
chr20,60961120,60963120,chr20:60961120-60963120,1,2001,12.264367378468243
chr20,61001629,61003629,chr20:61001629-61003629,2,2001,12.299629041427547
chr20,61050026,61052026,chr20:61050026-61052026,1,2001,12.166299369109147
chr20,61146659,61148659,chr20:61146659-61148659,1,2001,12.215706351923348
chr20,61272796,61274796,chr20:61272796-61274796,2,2001,12.284041796072792
chr20,61339188,61341188,chr20:61339188-61341188,2,2001,12.271305960968517
chr20,61474917,61476917,chr20:61474917-61476917,3,2001,12.166292890898978
chr20,61568440,61570440,chr20:61568440-61570440,1,2001,12.267599440971821
chr20,61582998,61584998,chr20:61582998-61584998,1,2001,12.284592495095836
chr20,61846538,61848538,chr20:61846538-61848538,1,2001,12.271665460869928
chr20,61866234,61868234,chr20:61866234-61868234,2,2001,12.316716761173822
chr20,61903136,61905136,chr20:61903136-61905136,1,2001,12.252669116867313
chr20,62183372,62185372,chr20:62183372-62185372,2,2001,12.115295324755381
chr20,62184495,62186495,chr20:62184495-62186495,1,2001,12.098140483051269
chr20,62204592,62206592,chr20:62204592-62206592,1,2001,12.275176987034264
chr20,62283963,62285963,chr20:62283963-62285963,2,2001,12.270890594651348
chr20,62366811,62368811,chr20:62366811-62368811,1,2001,12.304988950423972
chr20,62370210,62372210,chr20:62370210-62372210,1,2001,12.256252278561892
chr20,62491565,62493565,chr20:62491565-62493565,3,2001,12.224306689155018
chr20,62495580,62497580,chr20:62495580-62497580,1,2001,12.26429542797806
chr20,62581527,62583527,chr20:62581527-62583527,1,2001,12.167878691127214
chr20,62609995,62611995,chr20:62609995-62611995,3,2001,12.282484236648433
chr20,62611430,62613430,chr20:62611430-62613430,3,2001,12.24416363780736
chr20,62687324,62689324,chr20:62687324-62689324,1,2001,12.30302401849894
chr20,62693480,62695480,chr20:62693480-62695480,2,2001,12.292172123602297
chr20,62714712,62716712,chr20:62714712-62716712,1,2001,12.279919540174763
chr20,62737184,62739184,chr20:62737184-62739184,1,2001,12.2871775338623
chr20,62794826,62796826,chr20:62794826-62796826,5,2001,12.240599906223443
chr20,62886047,62888047,chr20:62886047-62888047,2,2001,12.242590613298967
chr21,10989943,10991943,chr21:10989943-10991943,2,2001,12.26775886999102
chr21,11097925,11099925,chr21:11097925-11099925,6,2001,12.217411649051504
chr21,11097937,11099937,chr21:11097937-11099937,6,2001,12.21840248325146
chr21,15578270,15580270,chr21:15578270-15580270,4,2001,12.20378877033302
chr21,15582212,15584212,chr21:15582212-15584212,1,2001,12.189004851351175
chr21,15587450,15589450,chr21:15587450-15589450,4,2001,12.242922851661836
chr21,15754509,15756509,chr21:15754509-15756509,1,2001,12.267161500371659
chr21,15954723,15956723,chr21:15954723-15956723,3,2001,12.187295995529743
chr21,16436126,16438126,chr21:16436126-16438126,2,2001,12.2776570620754
chr21,18884223,18886223,chr21:18884223-18886223,1,2001,12.25533496879427
chr21,19190703,19192703,chr21:19190703-19192703,3,2001,12.25690252048627
chr21,19616149,19618149,chr21:19616149-19618149,2,2001,12.250958197780804
chr21,19617191,19619191,chr21:19617191-19619191,3,2001,12.250856870435424
chr21,19774970,19776970,chr21:19774970-19776970,3,2001,12.182666296650895
chr21,22369613,22371613,chr21:22369613-22371613,2,2001,12.224766522466833
chr21,26978801,26980801,chr21:26978801-26980801,1,2001,12.244644736530082
chr21,27010593,27012593,chr21:27010593-27012593,3,2001,12.271495796601465
chr21,27542138,27544138,chr21:27542138-27544138,1,2001,12.283480707014968
chr21,27944723,27946723,chr21:27944723-27946723,3,2001,12.234105533015342
chr21,28216728,28218728,chr21:28216728-28218728,1,2001,12.285737422408955
chr21,28338439,28340439,chr21:28338439-28340439,2,2001,12.28126102272519
chr21,30256695,30258695,chr21:30256695-30258695,1,2001,12.210394877625433
chr21,30364277,30366277,chr21:30364277-30366277,1,2001,12.265436340346458
chr21,30364280,30366280,chr21:30364280-30366280,1,2001,12.266268926940919
chr21,30390692,30392692,chr21:30390692-30392692,3,2001,12.229268541694335
chr21,30395937,30397937,chr21:30395937-30397937,1,2001,12.249221696138115
chr21,30448791,30450791,chr21:30448791-30450791,4,2001,12.236296787291696
chr21,30670115,30672115,chr21:30670115-30672115,1,2001,12.26645746649773
chr21,30670736,30672736,chr21:30670736-30672736,1,2001,12.265047701362553
chr21,31537971,31539971,chr21:31537971-31539971,3,2001,12.21901636950468
chr21,31587469,31589469,chr21:31587469-31589469,5,2001,12.225893344337402
chr21,31654276,31656276,chr21:31654276-31656276,5,2001,12.211751885887756
chr21,31660832,31662832,chr21:31660832-31662832,3,2001,12.205370069624701
chr21,31709012,31711012,chr21:31709012-31711012,3,2001,12.229774017198402
chr21,31719924,31721924,chr21:31719924-31721924,4,2001,12.174271091929743
chr21,31743557,31745557,chr21:31743557-31745557,3,2001,12.231162486036231
chr21,31767391,31769391,chr21:31767391-31769391,2,2001,12.215419363732275
chr21,31797244,31799244,chr21:31797244-31799244,4,2001,12.213155936971297
chr21,31801571,31803571,chr21:31801571-31803571,4,2001,12.224601460091357
chr21,31811596,31813596,chr21:31811596-31813596,1,2001,12.23046314103756
chr21,31851697,31853697,chr21:31851697-31853697,5,2001,12.158583968875575
chr21,31858755,31860755,chr21:31858755-31860755,3,2001,12.223731127939223
chr21,31863275,31865275,chr21:31863275-31865275,6,2001,12.16434054937859
chr21,31868472,31870472,chr21:31868472-31870472,4,2001,12.192197132336043
chr21,31873435,31875435,chr21:31873435-31875435,4,2001,12.171398480156428
chr21,31913183,31915183,chr21:31913183-31915183,4,2001,12.183484407154294
chr21,31932632,31934632,chr21:31932632-31934632,5,2001,12.189393200177086
chr21,31961716,31963716,chr21:31961716-31963716,4,2001,12.159281349948007
chr21,31963758,31965758,chr21:31963758-31965758,7,2001,12.127570751225536
chr21,31970193,31972193,chr21:31970193-31972193,4,2001,12.196129802908994
chr21,31972405,31974405,chr21:31972405-31974405,3,2001,12.180530544617415
chr21,31985223,31987223,chr21:31985223-31987223,4,2001,12.167502426425242
chr21,31987743,31989743,chr21:31987743-31989743,5,2001,12.210933549206484
chr21,31991945,31993945,chr21:31991945-31993945,2,2001,12.19435558833854
chr21,32006554,32008554,chr21:32006554-32008554,1,2001,12.183531020127047
chr21,32014182,32016182,chr21:32014182-32016182,7,2001,12.214241768540713
chr21,32090095,32092095,chr21:32090095-32092095,3,2001,12.205736340856719
chr21,32118551,32120551,chr21:32118551-32120551,3,2001,12.158201835204299
chr21,32126746,32128746,chr21:32126746-32128746,2,2001,12.17917330014824
chr21,32184570,32186570,chr21:32184570-32186570,3,2001,12.226630442215018
chr21,32201051,32203051,chr21:32201051-32203051,1,2001,12.216299093755318
chr21,32409795,32411795,chr21:32409795-32411795,1,2001,12.21734367824535
chr21,32532257,32534257,chr21:32532257-32534257,2,2001,12.18260373240104
chr21,33030934,33032934,chr21:33030934-33032934,1,2001,12.260847221640534
chr21,33103431,33105431,chr21:33103431-33105431,1,2001,12.283030218283367
chr21,33650376,33652376,chr21:33650376-33652376,2,2001,12.284621185456054
chr21,33663123,33665123,chr21:33663123-33665123,2,2001,12.15541949758101
chr21,33956855,33958855,chr21:33956855-33958855,1,2001,12.074258111219997
chr21,33984181,33986181,chr21:33984181-33986181,1,2001,12.250278040529693
chr21,34099250,34101250,chr21:34099250-34101250,1,2001,12.284654372017183
chr21,34099351,34101351,chr21:34099351-34101351,1,2001,12.282921211024329
chr21,34143169,34145169,chr21:34143169-34145169,1,2001,11.967063854120324
chr21,34185053,34187053,chr21:34185053-34187053,2,2001,12.230005339841224
chr21,34397215,34399215,chr21:34397215-34399215,3,2001,12.267282608359942
chr21,34441449,34443449,chr21:34441449-34443449,1,2001,12.209628945450683
chr21,34601199,34603199,chr21:34601199-34603199,1,2001,12.240638653135195
chr21,34696213,34698213,chr21:34696213-34698213,2,2001,12.084676885995044
chr21,34851316,34853316,chr21:34851316-34853316,2,2001,12.25166578383904
chr21,34863030,34865030,chr21:34863030-34865030,1,2001,12.232373015133826
chr21,34914343,34916343,chr21:34914343-34916343,3,2001,12.267579570211817
chr21,35287158,35289158,chr21:35287158-35289158,5,2001,12.255828562520556
chr21,35735322,35737322,chr21:35735322-35737322,1,2001,12.189689036910817
chr21,35746748,35748748,chr21:35746748-35748748,2,2001,12.26679513334855
chr21,35746778,35748778,chr21:35746778-35748778,2,2001,12.268244489553643
chr21,35830942,35832942,chr21:35830942-35832942,2,2001,12.274615035074596
chr21,35883573,35885573,chr21:35883573-35885573,2,2001,12.219233989583234
chr21,36040461,36042461,chr21:36040461-36042461,2,2001,12.059466420225307
chr21,36259987,36261987,chr21:36259987-36261987,1,2001,12.259841392743903
chr21,37431662,37433662,chr21:37431662-37433662,1,2001,12.228322287788787
chr21,37528079,37530079,chr21:37528079-37530079,1,2001,12.250311315490503
chr21,37535838,37537838,chr21:37535838-37537838,3,2001,12.19000081438117
chr21,37691486,37693486,chr21:37691486-37693486,1,2001,12.226932759050015
chr21,37756688,37758688,chr21:37756688-37758688,1,2001,12.238642669097674
chr21,37851388,37853388,chr21:37851388-37853388,1,2001,12.296245429194348
chr21,37947867,37949867,chr21:37947867-37949867,3,2001,12.258460172448656
chr21,38377449,38379449,chr21:38377449-38379449,2,2001,12.252191453755346
chr21,38444458,38446458,chr21:38444458-38446458,1,2001,12.244659075331558
chr21,38444483,38446483,chr21:38444483-38446483,1,2001,12.244284010803012
chr21,39287741,39289741,chr21:39287741-39289741,1,2001,12.285040223206359
chr21,39627619,39629619,chr21:39627619-39629619,1,2001,12.212927551683865
chr21,39869428,39871428,chr21:39869428-39871428,2,2001,12.256688433929405
chr21,40032704,40034704,chr21:40032704-40034704,1,2001,12.235958517516401
chr21,40554440,40556440,chr21:40554440-40556440,1,2001,12.24018779998507
chr21,40720047,40722047,chr21:40720047-40722047,1,2001,12.229978023643259
chr21,40758688,40760688,chr21:40758688-40760688,2,2001,12.247478158306928
chr21,40983866,40985866,chr21:40983866-40985866,2,2001,12.245184425393417
chr21,41116333,41118333,chr21:41116333-41118333,1,2001,12.235318787742871
chr21,41238346,41240346,chr21:41238346-41240346,1,2001,12.277033575632059
chr21,42218065,42220065,chr21:42218065-42220065,2,2001,12.237477080809285
chr21,42687660,42689660,chr21:42687660-42689660,1,2001,12.283825762970976
chr21,42732949,42734949,chr21:42732949-42734949,1,2001,12.257681824872042
chr21,42791484,42793484,chr21:42791484-42793484,1,2001,12.247185184655278
chr21,43186249,43188249,chr21:43186249-43188249,2,2001,12.261305475658988
chr21,43298591,43300591,chr21:43298591-43300591,1,2001,12.23863148861427
chr21,43429496,43431496,chr21:43429496-43431496,1,2001,12.280724656033492
chr21,43490425,43492425,chr21:43490425-43492425,1,2001,12.253933177428548
chr21,43638266,43640266,chr21:43638266-43640266,1,2001,12.260321765494256
chr21,43734706,43736706,chr21:43734706-43736706,1,2001,12.249167360742309
chr21,43770208,43772208,chr21:43770208-43772208,2,2001,12.22434138570597
chr21,43822970,43824970,chr21:43822970-43824970,2,2001,12.258492932853693
chr21,43915464,43917464,chr21:43915464-43917464,1,2001,12.275674406728905
chr21,43932962,43934962,chr21:43932962-43934962,1,2001,12.279795522304651
chr21,44298693,44300693,chr21:44298693-44300693,1,2001,12.264783750070174
chr21,44312377,44314377,chr21:44312377-44314377,2,2001,12.255572355097048
chr21,44526688,44528688,chr21:44526688-44528688,1,2001,12.252343711401881
chr21,44526716,44528716,chr21:44526716-44528716,1,2001,12.253634519355991
chr21,45160264,45162264,chr21:45160264-45162264,3,2001,11.639235923707787
chr21,45208417,45210417,chr21:45208417-45210417,1,2001,12.223299301213512
chr21,45344278,45346278,chr21:45344278-45346278,1,2001,12.292889660001222
chr21,45718916,45720916,chr21:45718916-45720916,1,2001,12.22195322256819
chr21,45758285,45760285,chr21:45758285-45760285,1,2001,11.896201015763095
chr21,45772483,45774483,chr21:45772483-45774483,1,2001,12.291033430790854
chr21,45874368,45876368,chr21:45874368-45876368,1,2001,12.257147455622787
chr21,45959078,45961078,chr21:45959078-45961078,1,2001,12.109815854447517
chr21,45977643,45979643,chr21:45977643-45979643,2,2001,12.221356272876502
chr21,46011386,46013386,chr21:46011386-46013386,1,2001,11.970449527220314
chr21,46030995,46032995,chr21:46030995-46032995,2,2001,12.217031394201252
chr21,46056272,46058272,chr21:46056272-46058272,1,2001,12.220513417610274
chr21,46065330,46067330,chr21:46065330-46067330,1,2001,12.06937938379546
chr21,46076848,46078848,chr21:46076848-46078848,2,2001,12.190865418304366
chr21,46085844,46087844,chr21:46085844-46087844,2,2001,12.227269044575182
chr21,46101078,46103078,chr21:46101078-46103078,1,2001,12.250551411614733
chr21,46116086,46118086,chr21:46116086-46118086,2,2001,12.091327289520896
chr21,46339965,46341965,chr21:46339965-46341965,2,2001,12.232796909509362
chr21,46358911,46360911,chr21:46358911-46360911,1,2001,12.25563520159363
chr21,46706828,46708828,chr21:46706828-46708828,1,2001,12.09868386175275
chr21,46874423,46876423,chr21:46874423-46876423,1,2001,12.30116801490242
chr21,47268874,47270874,chr21:47268874-47270874,1,2001,12.219172528650116
chr21,47570288,47572288,chr21:47570288-47572288,2,2001,12.30201903115478
chr21,47574481,47576481,chr21:47574481-47576481,1,2001,12.192155576748657
chr21,47647738,47649738,chr21:47647738-47649738,1,2001,12.20156273335788
chr21,47739739,47741739,chr21:47739739-47741739,3,2001,12.185290756594167
chr21,47743801,47745801,chr21:47743801-47745801,2,2001,12.2628324905409
chr21,48024035,48026035,chr21:48024035-48026035,3,2001,12.273168437855892
chr22,16286937,16288937,chr22:16286937-16288937,1,2001,11.773639565993403
chr22,17072700,17074700,chr22:17072700-17074700,1,2001,12.260318821167061
chr22,17301589,17303589,chr22:17301589-17303589,2,2001,12.182760200966776
chr22,17488112,17490112,chr22:17488112-17490112,2,2001,12.26441491486581
chr22,17564848,17566848,chr22:17564848-17566848,1,2001,12.287938693879497
chr22,17645177,17647177,chr22:17645177-17647177,2,2001,12.222842595538172
chr22,17839838,17841838,chr22:17839838-17841838,1,2001,12.156046654880447
chr22,18042138,18044138,chr22:18042138-18044138,3,2001,12.244806803563048
chr22,18110588,18112588,chr22:18110588-18112588,2,2001,12.232192696821793
chr22,18120349,18122349,chr22:18120349-18122349,2,2001,12.273436159208847
chr22,18388652,18390652,chr22:18388652-18390652,1,2001,12.280634502288732
chr22,18559685,18561685,chr22:18559685-18561685,1,2001,12.259016725103844
chr22,18559759,18561759,chr22:18559759-18561759,1,2001,12.259370482639351
chr22,18592452,18594452,chr22:18592452-18594452,1,2001,12.291891183080049
chr22,18631757,18633757,chr22:18631757-18633757,1,2001,12.144425219305313
chr22,19278239,19280239,chr22:19278239-19280239,1,2001,12.216103257664
chr22,19465738,19467738,chr22:19465738-19467738,1,2001,12.258524067052182
chr22,19466348,19468348,chr22:19466348-19468348,1,2001,12.261189408276483
chr22,19841371,19843371,chr22:19841371-19843371,2,2001,12.276001018088028
chr22,19841462,19843462,chr22:19841462-19843462,2,2001,12.2763492187864
chr22,19928515,19930515,chr22:19928515-19930515,1,2001,12.293325425289042
chr22,20007591,20009591,chr22:20007591-20009591,1,2001,12.286463761808864
chr22,20103818,20105818,chr22:20103818-20105818,1,2001,12.260431937859513
chr22,20103946,20105946,chr22:20103946-20105946,1,2001,12.254294682355651
chr22,20118363,20120363,chr22:20118363-20120363,1,2001,12.258997048365103
chr22,20860828,20862828,chr22:20860828-20862828,1,2001,12.277583449335326
chr22,21127382,21129382,chr22:21127382-21129382,3,2001,12.170931296484857
chr22,21212100,21214100,chr22:21212100-21214100,1,2001,12.269891501146207
chr22,21212291,21214291,chr22:21212291-21214291,1,2001,12.266720356539734
chr22,21270713,21272713,chr22:21270713-21272713,1,2001,12.180981743328266
chr22,21335557,21337557,chr22:21335557-21337557,1,2001,12.276276217420817
chr22,21385847,21387847,chr22:21385847-21387847,1,2001,12.286705084569952
chr22,21399248,21401248,chr22:21399248-21401248,2,2001,12.271439544226137
chr22,21986085,21988085,chr22:21986085-21988085,1,2001,12.281351825123167
chr22,22019272,22021272,chr22:22019272-22021272,1,2001,12.246344854957433
chr22,22089123,22091123,chr22:22089123-22091123,1,2001,12.241537489583711
chr22,22220970,22222970,chr22:22220970-22222970,1,2001,12.197988493543496
chr22,22306250,22308250,chr22:22306250-22308250,1,2001,12.277525172218565
chr22,22336240,22338240,chr22:22336240-22338240,2,2001,12.167050567612039
chr22,22862505,22864505,chr22:22862505-22864505,1,2001,12.19189506598097
chr22,22873624,22875624,chr22:22873624-22875624,3,2001,12.267132649892256
chr22,23228959,23230959,chr22:23228959-23230959,2,2001,12.27977211651385
chr22,23486510,23488510,chr22:23486510-23488510,2,2001,12.260986223085386
chr22,23521551,23523551,chr22:23521551-23523551,2,2001,12.26344189943212
chr22,23921495,23923495,chr22:23921495-23923495,2,2001,12.264677954964792
chr22,23973508,23975508,chr22:23973508-23975508,1,2001,12.206588840258657
chr22,24104200,24106200,chr22:24104200-24106200,2,2001,12.218508777540936
chr22,24104207,24106207,chr22:24104207-24106207,2,2001,12.219057362969899
chr22,24114005,24116005,chr22:24114005-24116005,1,2001,12.275105974773533
chr22,24128117,24130117,chr22:24128117-24130117,1,2001,12.257028148213372
chr22,24180199,24182199,chr22:24180199-24182199,1,2001,12.264887935022763
chr22,24197889,24199889,chr22:24197889-24199889,1,2001,12.260545858101771
chr22,24235564,24237564,chr22:24235564-24237564,1,2001,12.264866304497529
chr22,24406819,24408819,chr22:24406819-24408819,1,2001,12.142239500729673
chr22,24640110,24642110,chr22:24640110-24642110,1,2001,12.216072313085151
chr22,24822529,24824529,chr22:24822529-24824529,2,2001,12.299729806840295
chr22,24890250,24892250,chr22:24890250-24892250,1,2001,12.286565581172873
chr22,24950617,24952617,chr22:24950617-24952617,1,2001,12.29085751519119
chr22,24950903,24952903,chr22:24950903-24952903,1,2001,12.278854034347116
chr22,25594816,25596816,chr22:25594816-25596816,1,2001,12.253805062950159
chr22,25614611,25616611,chr22:25614611-25616611,2,2001,11.998275110453681
chr22,25757524,25759524,chr22:25757524-25759524,2,2001,12.292021570153498
chr22,25776544,25778544,chr22:25776544-25778544,1,2001,12.237721163015392
chr22,25959860,25961860,chr22:25959860-25961860,1,2001,12.267037907259125
chr22,26137110,26139110,chr22:26137110-26139110,3,2001,12.267317574670285
chr22,26878829,26880829,chr22:26878829-26880829,1,2001,12.202948305676527
chr22,26878849,26880849,chr22:26878849-26880849,1,2001,12.202383715752653
chr22,26960370,26962370,chr22:26960370-26962370,1,2001,12.234843282382615
chr22,27012991,27014991,chr22:27012991-27014991,3,2001,12.273552922072541
chr22,27016927,27018927,chr22:27016927-27018927,3,2001,12.270524320833383
chr22,27619688,27621688,chr22:27619688-27621688,3,2001,12.26928864758036
chr22,29074853,29076853,chr22:29074853-29076853,1,2001,12.27221526012603
chr22,29136822,29138822,chr22:29136822-29138822,2,2001,12.23874782429557
chr22,29137019,29139019,chr22:29137019-29139019,1,2001,12.244707655264957
chr22,29167661,29169661,chr22:29167661-29169661,1,2001,12.227630549171176
chr22,29195560,29197560,chr22:29195560-29197560,1,2001,12.264807209059862
chr22,29701984,29703984,chr22:29701984-29703984,1,2001,12.275686257554058
chr22,29710745,29712745,chr22:29710745-29712745,1,2001,12.273225436871595
chr22,29783572,29785572,chr22:29783572-29785572,1,2001,12.270197612635146
chr22,29875180,29877180,chr22:29875180-29877180,2,2001,12.255954694352367
chr22,29948736,29950736,chr22:29948736-29950736,5,2001,12.250667277094472
chr22,29998544,30000544,chr22:29998544-30000544,1,2001,12.189414006069166
chr22,30161969,30163969,chr22:30161969-30163969,1,2001,12.275910374278217
chr22,30162357,30164357,chr22:30162357-30164357,2,2001,12.257252886850639
chr22,30278157,30280157,chr22:30278157-30280157,1,2001,12.223180666180173
chr22,30475057,30477057,chr22:30475057-30477057,6,2001,12.22654245377035
chr22,30660806,30662806,chr22:30660806-30662806,4,2001,12.297612919479578
chr22,30661832,30663832,chr22:30661832-30663832,3,2001,12.29255821887193
chr22,30791929,30793929,chr22:30791929-30793929,1,2001,12.277766752058106
chr22,30820610,30822610,chr22:30820610-30822610,1,2001,12.268503834961146
chr22,30900698,30902698,chr22:30900698-30902698,1,2001,12.22738149085905
chr22,30941669,30943669,chr22:30941669-30943669,2,2001,12.22851402336073
chr22,30959901,30961901,chr22:30959901-30961901,1,2001,12.276760882241861
chr22,30969574,30971574,chr22:30969574-30971574,1,2001,12.281294318827493
chr22,30986927,30988927,chr22:30986927-30988927,4,2001,12.21223233782148
chr22,31002069,31004069,chr22:31002069-31004069,1,2001,12.281370369988013
chr22,31062877,31064877,chr22:31062877-31064877,1,2001,12.266774505505557
chr22,31363273,31365273,chr22:31363273-31365273,1,2001,12.227666612505844
chr22,31477845,31479845,chr22:31477845-31479845,1,2001,12.295309753625363
chr22,31517908,31519908,chr22:31517908-31519908,1,2001,12.310632774391095
chr22,31555137,31557137,chr22:31555137-31557137,1,2001,12.253349436600416
chr22,31643347,31645347,chr22:31643347-31645347,1,2001,12.285351235450646
chr22,31687520,31689520,chr22:31687520-31689520,5,2001,12.227933960538552
chr22,32145120,32147120,chr22:32145120-32147120,1,2001,12.2838912227212
chr22,32149847,32151847,chr22:32149847-32151847,2,2001,12.264418086777615
chr22,32333440,32335440,chr22:32333440-32335440,3,2001,12.26313034466711
chr22,32339478,32341478,chr22:32339478-32341478,2,2001,12.263343247401222
chr22,32340348,32342348,chr22:32340348-32342348,2,2001,12.253713314039441
chr22,32438018,32440018,chr22:32438018-32440018,1,2001,12.30601408382212
chr22,32554279,32556279,chr22:32554279-32556279,1,2001,12.26449848424164
chr22,32752853,32754853,chr22:32752853-32754853,1,2001,12.27367834814242
chr22,32852373,32854373,chr22:32852373-32854373,3,2001,12.13528044715421
chr22,33453377,33455377,chr22:33453377-33455377,3,2001,12.292079349379797
chr22,34315416,34317416,chr22:34315416-34317416,1,2001,12.284616383132995
chr22,35776059,35778059,chr22:35776059-35778059,2,2001,12.19392308952234
chr22,35795115,35797115,chr22:35795115-35797115,4,2001,12.252636886969281
chr22,36018401,36020401,chr22:36018401-36020401,1,2001,12.186340968166874
chr22,36043423,36045423,chr22:36043423-36045423,2,2001,12.238544176454635
chr22,36112918,36114918,chr22:36112918-36114918,1,2001,12.018754495412503
chr22,36555977,36557977,chr22:36555977-36557977,3,2001,12.266630147749936
chr22,36634689,36636689,chr22:36634689-36636689,1,2001,12.251693758250221
chr22,36648116,36650116,chr22:36648116-36650116,1,2001,12.270112253260251
chr22,36783112,36785112,chr22:36783112-36785112,1,2001,12.265489238348806
chr22,36876687,36878687,chr22:36876687-36878687,1,2001,12.186437895646486
chr22,36924277,36926277,chr22:36924277-36926277,2,2001,12.259509631151577
chr22,37097903,37099903,chr22:37097903-37099903,1,2001,12.130220699180406
chr22,37171177,37173177,chr22:37171177-37173177,1,2001,12.266610196266592
chr22,37308674,37310674,chr22:37308674-37310674,2,2001,12.191920774607189
chr22,37414682,37416682,chr22:37414682-37416682,1,2001,12.293868098501505
chr22,37415224,37417224,chr22:37415224-37417224,1,2001,12.288481272133772
chr22,37498693,37500693,chr22:37498693-37500693,2,2001,12.287211778967295
chr22,37504603,37506603,chr22:37504603-37506603,1,2001,12.248444853228712
chr22,37545030,37547030,chr22:37545030-37547030,2,2001,12.194811565133614
chr22,37583330,37585330,chr22:37583330-37585330,2,2001,12.282148287941478
chr22,37677423,37679423,chr22:37677423-37679423,2,2001,12.239202496000656
chr22,37881425,37883425,chr22:37881425-37883425,2,2001,12.311726888872016
chr22,37881478,37883478,chr22:37881478-37883478,2,2001,12.311101779353766
chr22,37914210,37916210,chr22:37914210-37916210,1,2001,12.27834454354218
chr22,37975024,37977024,chr22:37975024-37977024,3,2001,12.182516818337877
chr22,38070612,38072612,chr22:38070612-38072612,2,2001,12.305514202587634
chr22,38081343,38083343,chr22:38081343-38083343,1,2001,12.268568725098206
chr22,38091994,38093994,chr22:38091994-38093994,2,2001,12.24333223719572
chr22,38348654,38350654,chr22:38348654-38350654,1,2001,12.26765149496249
chr22,38348669,38350669,chr22:38348669-38350669,1,2001,12.267371869870418
chr22,38348676,38350676,chr22:38348676-38350676,1,2001,12.267278570969848
chr22,38667670,38669670,chr22:38667670-38669670,1,2001,12.2544763618987
chr22,38793527,38795527,chr22:38793527-38795527,1,2001,12.277382978029898
chr22,38901345,38903345,chr22:38901345-38903345,5,2001,12.2595708147791
chr22,38963414,38965414,chr22:38963414-38965414,1,2001,12.206764384474953
chr22,38965201,38967201,chr22:38965201-38967201,2,2001,12.271708365803306
chr22,39076953,39078953,chr22:39076953-39078953,1,2001,12.172802952402833
chr22,39095459,39097459,chr22:39095459-39097459,1,2001,12.259144036474423
chr22,39151024,39153024,chr22:39151024-39153024,1,2001,12.285399674291844
chr22,39189161,39191161,chr22:39189161-39191161,2,2001,12.264181906004737
chr22,39239017,39241017,chr22:39239017-39241017,1,2001,12.238273829019363
chr22,39267339,39269339,chr22:39267339-39269339,1,2001,12.274010947541443
chr22,39352526,39354526,chr22:39352526-39354526,1,2001,12.232616399196056
chr22,39472009,39474009,chr22:39472009-39474009,1,2001,12.285748944230448
chr22,39492228,39494228,chr22:39492228-39494228,2,2001,12.260169979039137
chr22,39547655,39549655,chr22:39547655-39549655,1,2001,12.264122556116574
chr22,39714670,39716670,chr22:39714670-39716670,5,2001,12.23872519162553
chr22,39744953,39746953,chr22:39744953-39746953,1,2001,12.266498924942919
chr22,39882228,39884228,chr22:39882228-39884228,1,2001,12.253412565007418
chr22,39897234,39899234,chr22:39897234-39899234,1,2001,12.27876613357899
chr22,39965757,39967757,chr22:39965757-39967757,2,2001,12.2446117668639
chr22,40288794,40290794,chr22:40288794-40290794,3,2001,12.242935580470135
chr22,40296085,40298085,chr22:40296085-40298085,1,2001,12.24880074488181
chr22,40321594,40323594,chr22:40321594-40323594,4,2001,12.24723836646348
chr22,40765565,40767565,chr22:40765565-40767565,1,2001,12.246567256957755
chr22,40858444,40860444,chr22:40858444-40860444,1,2001,12.241349075107355
chr22,41031723,41033723,chr22:41031723-41033723,1,2001,12.191965563608692
chr22,41214403,41216403,chr22:41214403-41216403,3,2001,12.261287476734992
chr22,41257130,41259130,chr22:41257130-41259130,1,2001,12.203404381230397
chr22,41487613,41489613,chr22:41487613-41489613,1,2001,12.271794671875016
chr22,41681021,41683021,chr22:41681021-41683021,2,2001,12.271506063404567
chr22,41681255,41683255,chr22:41681255-41683255,2,2001,12.248753437376758
chr22,41863708,41865708,chr22:41863708-41865708,2,2001,12.277413752832771
chr22,41864128,41866128,chr22:41864128-41866128,4,2001,12.262981068559245
chr22,41939493,41941493,chr22:41939493-41941493,1,2001,12.188649629920734
chr22,41984871,41986871,chr22:41984871-41986871,1,2001,12.251635664282738
chr22,42094517,42096517,chr22:42094517-42096517,4,2001,12.16925340486211
chr22,42321821,42323821,chr22:42321821-42323821,1,2001,12.216992421522914
chr22,42342168,42344168,chr22:42342168-42344168,2,2001,12.223966483722469
chr22,42393728,42395728,chr22:42393728-42395728,1,2001,12.26703211752274
chr22,42465846,42467846,chr22:42465846-42467846,1,2001,12.278947438449093
chr22,42469254,42471254,chr22:42469254-42471254,1,2001,12.28448413212912
chr22,42610347,42612347,chr22:42610347-42612347,3,2001,12.190144785178196
chr22,42678933,42680933,chr22:42678933-42680933,2,2001,12.267550870511716
chr22,42914829,42916829,chr22:42914829-42916829,3,2001,12.273879114621735
